booking_id,customer_id,restaurant,booking_date,time_slot,party_size,special_requests,dietary_requirements
RB026534,16279,Sunset Restaurant,2025-07-05 00:12:25,20:00,7,Wine pairing recommendations needed; Booster seat needed; Gluten-free options required,Gluten-free
RB026535,32603,Blue Horizon Main,2025-03-26 09:10:12,14:00,2,Vegan menu options,Vegan
RB026536,14214,Sunset Restaurant,2024-03-02 18:58:15,20:00,6,Anniversary celebration - special dessert requested; Custom menu tasting,None
RB026537,36678,Sunset Restaurant,2024-10-15 03:56:44,14:00,8,Extra space for medical equipment; Anniversary celebration - special dessert requested,Vegetarian
RB026538,45108,Sunset Restaurant,2025-11-05 15:06:38,19:00,2,Special wine to be decanted; Shellfish allergy - strict preparation required,Vegetarian
RB026539,1275,Blue Horizon Main,2025-09-26 01:50:20,18:00,3,Nut-free preparation required; Custom menu tasting; Outdoor seating,Gluten-free
RB026540,31754,Sunset Restaurant,2025-03-23 12:51:00,16:00,8,Chef's tasting menu requested; Anniversary celebration - special dessert requested,Vegetarian
RB026541,28035,Blue Horizon Main,2025-06-24 20:50:39,16:00,4,Business dinner - discrete service requested; Sommelier assistance requested,Vegan
RB026542,8155,Skyline Lounge,2025-09-24 01:29:26,21:00,6,Early arrival for cocktails; Business dinner - discrete service requested; Outdoor seating,Gluten-free
RB026543,42232,Skyline Lounge,2025-08-30 22:22:30,14:00,1,,Gluten-free
RB026544,10523,Sunset Restaurant,2024-09-07 16:33:23,15:00,7,Easy access seating required; Family reunion dinner; Bar seating,Halal
RB026545,18003,Ocean View Grill,2025-09-19 10:27:49,21:00,2,Wine pairing recommendations needed; Halal meal options,Gluten-free
RB026546,43665,Skyline Lounge,2025-02-02 20:09:34,16:00,4,Early arrival for cocktails,Vegan
RB026547,15535,Skyline Lounge,2024-12-19 17:07:47,14:00,8,Kosher meal options; Birthday celebration - cake arranged,Gluten-free
RB026548,5237,Blue Horizon Main,2024-07-13 09:17:07,18:00,6,Window table with ocean view; Booster seat needed; Romantic dinner setup requested,Halal
RB026549,25367,Skyline Lounge,2025-08-11 14:36:45,13:00,5,Extra space for medical equipment; Outdoor seating,Vegan
RB026550,881,Skyline Lounge,2024-12-12 02:01:25,15:00,2,,Vegetarian
RB026551,49938,Skyline Lounge,2024-01-13 08:11:59,12:00,8,Engagement celebration; Bar seating; Gluten-free options required; High chair required,None
RB026552,40591,Ocean View Grill,2024-10-23 10:46:36,21:00,1,Outdoor seating,Gluten-free
RB026553,14338,Blue Horizon Main,2024-10-09 00:35:44,13:00,6,Private booth; Easy access seating required; Wine pairing recommendations needed; Gluten-free options required,None
RB026554,49478,Blue Horizon Main,2025-03-12 08:19:14,14:00,6,Easy access seating required; Chef's tasting menu requested; Near the fireplace,Vegetarian
RB026555,3756,Ocean View Grill,2025-08-14 11:22:19,19:00,2,Quiet corner table,Vegetarian
RB026556,37469,Ocean View Grill,2024-08-05 00:53:44,14:00,7,Gluten-free options required; Window table with ocean view; Chef's tasting menu requested; Business dinner - discrete service requested,Vegetarian
RB026557,17910,Sunset Restaurant,2025-10-06 23:50:42,19:00,4,Custom menu tasting; Business dinner - discrete service requested; Outdoor seating,Vegetarian
RB026558,3533,Blue Horizon Main,2024-10-18 06:00:43,11:00,6,Bar seating; Vegan menu options; Custom menu tasting,Vegetarian
RB026559,35661,Ocean View Grill,2024-04-18 05:09:40,21:00,7,Window table with ocean view; Extra space for medical equipment; Family reunion dinner; Gluten-free options required,Gluten-free
RB026560,22216,Skyline Lounge,2024-08-13 14:19:33,11:00,3,High chair required; Shellfish allergy - strict preparation required,Vegan
RB026561,27562,Sunset Restaurant,2024-11-05 01:56:46,13:00,5,Wheelchair accessible table needed,Vegan
RB026562,998,Sunset Restaurant,2025-10-15 22:35:11,19:00,7,Vegetarian menu options; Easy access seating required; Private booth,Gluten-free
RB026563,5159,Sunset Restaurant,2024-03-18 04:15:59,15:00,5,Dairy-free alternatives needed,Vegan
RB026564,9823,Ocean View Grill,2025-01-06 00:27:38,15:00,3,Special wine to be decanted; Easy access seating required,Halal
RB026565,41469,Skyline Lounge,2025-02-10 20:53:14,22:00,7,Halal meal options; Engagement celebration,Vegan
RB026566,36720,Skyline Lounge,2025-07-18 17:31:50,15:00,2,Wheelchair accessible table needed; Vegetarian menu options,None
RB026567,37967,Skyline Lounge,2025-09-05 16:09:10,22:00,5,Window table with ocean view,Vegetarian
RB026568,27725,Sunset Restaurant,2024-04-14 03:03:19,16:00,1,,Gluten-free
RB026569,38769,Sunset Restaurant,2024-04-09 20:27:31,16:00,8,Wine pairing recommendations needed; High chair required,Gluten-free
RB026570,32060,Skyline Lounge,2024-08-11 11:37:13,12:00,1,,Gluten-free
RB026571,38106,Blue Horizon Main,2024-06-02 13:47:00,16:00,1,,Halal
RB026572,2836,Sunset Restaurant,2024-10-28 07:51:54,13:00,1,Halal meal options,Vegan
RB026573,35390,Ocean View Grill,2024-03-29 20:48:56,11:00,3,Birthday celebration - cake arranged; Halal meal options; Easy access seating required,Vegetarian
RB026574,5271,Sunset Restaurant,2024-09-03 08:57:20,22:00,5,Near the fireplace,Gluten-free
RB026575,5872,Ocean View Grill,2024-12-11 02:06:11,18:00,7,Booster seat needed; Quiet corner table,Vegan
RB026576,48527,Sunset Restaurant,2025-02-15 21:23:57,22:00,4,Wheelchair accessible table needed; Family reunion dinner,Vegan
RB026577,43407,Skyline Lounge,2025-12-26 15:34:10,20:00,5,Custom menu tasting; Wheelchair accessible table needed,Vegan
RB026578,37050,Sunset Restaurant,2025-08-20 17:39:29,18:00,5,Private booth; Engagement celebration,Vegan
RB026579,25851,Blue Horizon Main,2024-03-08 08:44:07,12:00,2,Early arrival for cocktails,Halal
RB026580,14496,Skyline Lounge,2024-11-22 01:45:38,20:00,1,,Gluten-free
RB026581,16898,Sunset Restaurant,2024-05-11 11:41:43,14:00,6,Business dinner - discrete service requested; Extra space for medical equipment; Custom menu tasting,Gluten-free
RB026582,21615,Ocean View Grill,2025-03-11 16:57:40,21:00,8,Extra space for medical equipment; Anniversary celebration - special dessert requested; Dairy-free alternatives needed; Near the fireplace,Gluten-free
RB026583,25099,Blue Horizon Main,2024-04-22 05:51:22,22:00,2,Birthday celebration - cake arranged,Vegan
RB026584,27696,Blue Horizon Main,2025-08-06 22:16:28,17:00,7,Halal meal options; Window table with ocean view,Halal
RB026585,46720,Sunset Restaurant,2024-09-10 02:13:08,18:00,7,Vegan menu options; Near the fireplace,Vegan
RB026586,39995,Blue Horizon Main,2024-05-09 22:43:45,18:00,3,Booster seat needed,Vegetarian
RB026587,49887,Blue Horizon Main,2024-02-24 13:14:10,11:00,2,,Gluten-free
RB026588,140,Sunset Restaurant,2025-03-08 15:44:11,15:00,2,Easy access seating required; Private booth,Gluten-free
RB026589,39627,Skyline Lounge,2025-03-08 21:49:00,11:00,3,Bar seating; Dairy-free alternatives needed; Custom menu tasting,Halal
RB026590,38247,Blue Horizon Main,2025-06-20 04:28:41,16:00,4,Chef's tasting menu requested; Birthday celebration - cake arranged,Vegetarian
RB026591,7929,Ocean View Grill,2024-05-09 13:52:01,19:00,6,Family reunion dinner; Booster seat needed; Private booth; Vegan menu options,Gluten-free
RB026592,3722,Sunset Restaurant,2025-06-30 00:13:23,11:00,3,Anniversary celebration - special dessert requested,None
RB026593,26526,Ocean View Grill,2025-10-29 10:18:21,11:00,7,Shellfish allergy - strict preparation required; Business dinner - discrete service requested; Wheelchair accessible table needed,Halal
RB026594,4580,Blue Horizon Main,2025-02-05 10:23:17,19:00,7,Romantic dinner setup requested; Easy access seating required; Halal meal options,None
RB026595,26619,Sunset Restaurant,2024-09-12 03:37:18,18:00,2,Quiet corner table; Vegan menu options,Vegan
RB026596,24854,Sunset Restaurant,2024-03-30 15:21:46,14:00,4,Nut-free preparation required; Outdoor seating; Wine pairing recommendations needed,Gluten-free
RB026597,48474,Ocean View Grill,2025-10-13 10:27:24,16:00,6,Private booth; Booster seat needed,Vegetarian
RB026598,39260,Ocean View Grill,2026-01-01 21:49:14,11:00,2,Halal meal options; Family reunion dinner,Halal
RB026599,6934,Blue Horizon Main,2025-08-18 19:09:37,15:00,6,Business dinner - discrete service requested; Outdoor seating; Wheelchair accessible table needed; Early arrival for cocktails,Gluten-free
RB026600,37694,Blue Horizon Main,2025-03-13 05:14:50,11:00,3,Vegetarian menu options,Vegan
RB026601,22270,Skyline Lounge,2024-10-22 15:07:01,12:00,4,Anniversary celebration - special dessert requested; Extra space for medical equipment; Special wine to be decanted,Gluten-free
RB026602,28465,Ocean View Grill,2024-08-04 22:42:39,11:00,5,Sommelier assistance requested; Dairy-free alternatives needed,Vegan
RB026603,26292,Ocean View Grill,2025-09-22 11:47:47,13:00,7,Wheelchair accessible table needed; Kosher meal options,Gluten-free
RB026604,17202,Blue Horizon Main,2024-07-31 03:33:41,12:00,4,Near the fireplace,Vegan
RB026605,27154,Blue Horizon Main,2024-10-03 21:23:13,20:00,6,Sommelier assistance requested; Anniversary celebration - special dessert requested,Gluten-free
RB026606,23954,Blue Horizon Main,2025-09-01 07:19:10,18:00,6,Outdoor seating; Dairy-free alternatives needed,Halal
RB026607,41132,Skyline Lounge,2024-01-29 22:29:55,17:00,6,Vegetarian menu options; Anniversary celebration - special dessert requested; Sommelier assistance requested,Vegan
RB026608,5886,Ocean View Grill,2025-06-14 11:11:54,21:00,3,Engagement celebration; Window table with ocean view; Sommelier assistance requested,Vegan
RB026609,1797,Sunset Restaurant,2024-06-13 15:12:22,13:00,2,Private booth,Vegetarian
RB026610,21046,Ocean View Grill,2025-04-06 07:39:48,19:00,5,Family reunion dinner,Gluten-free
RB026611,14796,Sunset Restaurant,2024-08-26 13:29:00,16:00,1,Wheelchair accessible table needed; Shellfish allergy - strict preparation required,Halal
RB026612,23883,Sunset Restaurant,2025-04-09 19:39:19,19:00,6,Booster seat needed; Anniversary celebration - special dessert requested; Quiet corner table,None
RB026613,4802,Skyline Lounge,2024-03-21 07:40:10,19:00,6,Halal meal options; Booster seat needed,None
RB026614,43432,Blue Horizon Main,2024-08-22 17:54:26,12:00,3,Wheelchair accessible table needed,Gluten-free
RB026615,26495,Ocean View Grill,2025-03-27 19:40:40,19:00,6,Dairy-free alternatives needed; Extra space for medical equipment; Business dinner - discrete service requested; Custom menu tasting,None
RB026616,26151,Sunset Restaurant,2024-02-01 17:25:09,11:00,1,Anniversary celebration - special dessert requested,None
RB026617,47595,Blue Horizon Main,2024-02-10 22:45:53,19:00,2,Gluten-free options required,Gluten-free
RB026618,18793,Ocean View Grill,2024-08-08 09:14:18,17:00,4,Kosher meal options,Halal
RB026619,45202,Skyline Lounge,2024-04-26 18:56:05,13:00,4,High chair required; Bar seating,None
RB026620,22382,Blue Horizon Main,2025-10-30 19:04:54,22:00,2,High chair required; Engagement celebration,Vegetarian
RB026621,27096,Sunset Restaurant,2025-08-24 03:04:17,18:00,5,Booster seat needed,Gluten-free
RB026622,1178,Ocean View Grill,2024-09-01 08:24:20,13:00,7,Kosher meal options; Wheelchair accessible table needed; Private booth,Vegan
RB026623,31900,Sunset Restaurant,2024-02-21 20:59:01,15:00,3,Outdoor seating; High chair required,Gluten-free
RB026624,3295,Sunset Restaurant,2024-03-05 04:07:22,15:00,1,,Vegetarian
RB026625,41845,Blue Horizon Main,2024-02-13 19:56:39,18:00,5,Nut-free preparation required,Gluten-free
RB026626,35030,Sunset Restaurant,2024-06-13 09:36:28,22:00,8,Custom menu tasting; Vegetarian menu options,Vegan
RB026627,20430,Skyline Lounge,2025-01-03 07:42:21,22:00,2,Wine pairing recommendations needed,Gluten-free
RB026628,21099,Blue Horizon Main,2024-10-10 01:29:04,15:00,4,Booster seat needed; Private booth; Gluten-free options required,Vegan
RB026629,2404,Ocean View Grill,2025-10-07 13:16:57,13:00,3,Business dinner - discrete service requested,Vegetarian
RB026630,49953,Ocean View Grill,2025-02-22 08:13:19,19:00,7,Chef's tasting menu requested; Vegetarian menu options; Easy access seating required; Anniversary celebration - special dessert requested,Vegetarian
RB026631,43525,Ocean View Grill,2025-07-19 22:28:38,12:00,3,Wheelchair accessible table needed,None
RB026632,33470,Sunset Restaurant,2025-05-27 02:50:47,20:00,3,Easy access seating required; Engagement celebration; Bar seating,Vegetarian
RB026633,13265,Blue Horizon Main,2024-11-13 04:27:36,12:00,6,Near the fireplace; Extra space for medical equipment; Vegetarian menu options; Custom menu tasting,Gluten-free
RB026634,29323,Skyline Lounge,2025-10-08 13:23:40,18:00,6,Nut-free preparation required; Special wine to be decanted; Anniversary celebration - special dessert requested; Quiet corner table,Halal
RB026635,43015,Blue Horizon Main,2024-05-17 06:21:33,14:00,1,Extra space for medical equipment; Outdoor seating,Gluten-free
RB026636,6344,Skyline Lounge,2024-07-15 21:50:49,13:00,4,Vegetarian menu options; Quiet corner table,Vegan
RB026637,11323,Sunset Restaurant,2024-05-21 17:36:51,18:00,1,Business dinner - discrete service requested; Custom menu tasting,Gluten-free
RB026638,11711,Blue Horizon Main,2025-12-11 16:20:53,20:00,6,Private booth; Engagement celebration; Custom menu tasting,Vegetarian
RB026639,25419,Skyline Lounge,2025-06-24 03:56:56,12:00,8,Wine pairing recommendations needed; Bar seating; Business dinner - discrete service requested; Halal meal options,Vegan
RB026640,21878,Sunset Restaurant,2024-05-23 11:07:06,11:00,7,Early arrival for cocktails; Booster seat needed,Halal
RB026641,20344,Blue Horizon Main,2025-08-12 19:26:14,13:00,6,Kosher meal options; Wheelchair accessible table needed; Custom menu tasting,Gluten-free
RB026642,10193,Skyline Lounge,2025-12-17 02:31:03,13:00,2,Vegan menu options; Family reunion dinner,Halal
RB026643,5619,Sunset Restaurant,2024-01-17 20:18:47,14:00,6,Extra space for medical equipment; Vegan menu options; Near the fireplace,Vegetarian
RB026644,41957,Blue Horizon Main,2024-09-14 04:04:31,11:00,5,High chair required,Vegan
RB026645,44608,Blue Horizon Main,2025-05-10 03:42:50,20:00,7,Romantic dinner setup requested; Dairy-free alternatives needed; Extra space for medical equipment,Gluten-free
RB026646,17520,Sunset Restaurant,2025-03-25 05:39:26,12:00,5,Wheelchair accessible table needed; Chef's tasting menu requested,None
RB026647,37323,Skyline Lounge,2024-09-20 14:48:29,17:00,2,Dairy-free alternatives needed; Easy access seating required,Vegan
RB026648,20112,Skyline Lounge,2025-11-30 15:53:04,20:00,4,High chair required; Shellfish allergy - strict preparation required; Custom menu tasting,Vegetarian
RB026649,11912,Blue Horizon Main,2025-08-25 09:38:25,16:00,3,Romantic dinner setup requested; Booster seat needed; Special wine to be decanted,Vegan
RB026650,6530,Blue Horizon Main,2025-12-15 22:10:28,22:00,4,Wheelchair accessible table needed; Family reunion dinner; Dairy-free alternatives needed,Gluten-free
RB026651,15516,Ocean View Grill,2025-09-22 20:49:36,21:00,2,Bar seating,Vegan
RB026652,7318,Skyline Lounge,2025-12-31 14:25:57,19:00,3,Wheelchair accessible table needed; Bar seating,None
RB026653,7023,Blue Horizon Main,2024-12-13 02:04:41,17:00,3,Booster seat needed,Vegetarian
RB026654,11016,Blue Horizon Main,2025-01-22 17:36:01,17:00,8,Chef's tasting menu requested; Wheelchair accessible table needed,Halal
RB026655,44971,Ocean View Grill,2024-07-09 11:26:55,14:00,4,Business dinner - discrete service requested; Near the fireplace,Gluten-free
RB026656,19893,Sunset Restaurant,2025-03-31 13:54:02,11:00,3,Anniversary celebration - special dessert requested,Vegan
RB026657,43737,Skyline Lounge,2025-07-20 10:38:02,11:00,4,Romantic dinner setup requested; Early arrival for cocktails,Gluten-free
RB026658,44790,Skyline Lounge,2025-12-14 08:32:14,18:00,5,Halal meal options,Halal
RB026659,30098,Sunset Restaurant,2025-10-25 17:38:25,19:00,2,Romantic dinner setup requested; Vegan menu options,Vegan
RB026660,12133,Sunset Restaurant,2025-11-11 16:24:24,17:00,2,,Halal
RB026661,34306,Skyline Lounge,2025-12-02 23:57:09,19:00,4,Private booth,Halal
RB026662,25119,Skyline Lounge,2024-08-04 22:04:58,11:00,6,Private booth; Special wine to be decanted; Vegan menu options,Vegan
RB026663,17970,Blue Horizon Main,2024-12-17 20:05:13,19:00,2,,Vegan
RB026664,13961,Skyline Lounge,2024-05-29 07:47:33,11:00,5,Special wine to be decanted; Private booth; Romantic dinner setup requested,Vegan
RB026665,10889,Blue Horizon Main,2024-01-08 15:12:12,17:00,2,Custom menu tasting,Vegan
RB026666,26635,Sunset Restaurant,2024-11-22 05:07:35,19:00,6,Custom menu tasting; Gluten-free options required; Romantic dinner setup requested,None
