booking_id,customer_id,room_number,room_type,check_in,check_out,duration_days,num_adults,num_children,loyalty_tier,special_amenities,special_requests,booking_status,payment_method,total_amount,points_earned
BK027644,12465,0429,Standard,2025-12-10 10:12:21,2025-12-21 22:12:21,10,2,0,Titanium,"Premium Welcome Gift, Luxury Airport Transfer",,Cancelled,Diners Club / Carte Blanche,3598.018897931269,14392
BK027645,14278,0710,Deluxe,2024-10-22 10:39:20,2024-10-23 13:00:20,1,2,0,Silver,"Fruit Basket, Welcome Drink",,Checked-out,JCB 16 digit,791.8943520388697,1187
BK027646,11316,0803,Deluxe,2024-05-15 19:00:16,2024-05-20 16:00:16,5,3,0,Platinum,"Premium Amenities, Welcome Champagne",,Confirmed,JCB 15 digit,3306.6352317024207,9919
BK027647,23096,0829,Deluxe,2024-07-24 06:21:24,2024-07-26 14:00:24,2,3,0,Gold,"Executive Lounge Access, Evening Turndown Service",,Checked-in,Diners Club / Carte Blanche,1667.285233779529,3334
BK027648,42221,0624,Deluxe,2025-02-08 18:57:52,2025-02-22 16:00:52,14,2,0,Platinum,"Premium Amenities, Evening Turndown Service",,Cancelled,JCB 16 digit,8113.5429931357985,24340
BK027649,1848,1113,Deluxe,2025-01-26 10:31:07,2025-02-03 16:00:07,8,3,0,Platinum,"Evening Turndown Service, Welcome Champagne",,Cancelled,VISA 16 digit,5967.078425232141,17901
BK027650,26534,1710,Suite,2025-11-21 03:13:35,2025-12-03 14:00:35,12,1,2,Gold,"Executive Lounge Access, Premium Welcome Drink","Near swimming pool, Room with bathtub preferred, Connecting rooms needed, Extra blankets needed, Roll-away bed requested, King bed preferred, Halal food only, Early breakfast requested, Vegetarian meals needed, Romance package requested, Honeymoon package requested, Special occasion cake needed, Daily newspaper delivery, Extra hangers needed, Yoga mat in room, Video conference setup assistance, Business center access after hours, Meeting room setup needed, Daily driver service requested, Train station pickup needed, Helicopter transfer requested, Fitness equipment in room requested, Meditation cushion needed, Daily yoga session scheduling",Checked-out,VISA 16 digit,23779.16113348999,47558
BK027651,37461,1813,Presidential Suite,2024-05-07 00:25:37,2024-05-17 13:00:37,10,2,2,Silver,"Premium WiFi, Fruit Basket",,Checked-in,Discover,52408.56107368037,78612
BK027652,46907,1617,Suite,2025-02-19 23:48:11,2025-03-04 14:00:11,13,1,1,Gold,"Evening Turndown Service, Premium Welcome Drink","High floor room requested, Accessible room required, Quiet room requested, King bed preferred, Extra blankets needed, Feather-free bedding required, In-room dining setup requested, Kosher meals required, Halal food only, Proposal setup assistance needed, Anniversary celebration - room decoration requested, Champagne and strawberries setup, Specific brand toiletries requested, Daily newspaper delivery, Extra coffee supplies requested, Video conference setup assistance, Late check-out needed, Printing services required, Private car service needed, Airport pickup requested, Helicopter transfer requested, Meditation cushion needed, Daily yoga session scheduling, Personal trainer session requested",Cancelled,Discover,22738.4648234471,45476
BK027653,1286,0515,Deluxe,2025-11-01 08:53:35,2025-11-04 16:00:35,3,1,1,Platinum,"Welcome Champagne, Premium Amenities",,Checked-in,Diners Club / Carte Blanche,1693.9775586146607,5081
BK027654,37599,0902,Deluxe,2025-10-01 13:34:18,2025-10-13 16:00:18,12,1,1,Platinum,"Evening Turndown Service, Welcome Champagne",,Checked-in,VISA 19 digit,6672.570241218298,20017
BK027655,26983,0824,Deluxe,2024-09-27 10:40:27,2024-10-10 14:00:27,13,2,1,Gold,"Evening Turndown Service, Executive Lounge Access","Connecting rooms needed, Quiet room requested, Corner room preferred, Extra blankets needed, Crib needed for infant, Roll-away bed requested, Halal food only, Late dinner service needed, Nut allergy - strict avoidance needed, Birthday surprise setup needed, Anniversary celebration - room decoration requested, Champagne and strawberries setup, Extra hangers needed, Daily newspaper delivery, Yoga mat in room, Early check-in requested for business meeting, Late check-out needed, Office supplies needed in room, Luxury car rental assistance, Helicopter transfer requested, Private car service needed, Meditation cushion needed, Spa appointment scheduling assistance, Air purifier due to allergies",Checked-in,VISA 19 digit,10114.9563757748,20229
BK027656,1759,0925,Deluxe,2024-11-10 23:41:35,2024-11-16 13:00:35,6,2,1,Silver,"Fruit Basket, Welcome Drink",,Cancelled,Diners Club / Carte Blanche,5115.7869935773115,7673
BK027657,18504,1716,Suite,2025-05-20 22:07:42,2025-05-24 11:00:42,4,4,0,Bronze,"Welcome Drink, Basic WiFi",,Cancelled,VISA 16 digit,9415.385689417562,9415
BK027658,39540,1807,Presidential Suite,2025-09-06 05:07:18,2025-09-12 17:07:18,5,1,2,Titanium,"Premium Welcome Gift, Private Butler Service",,Confirmed,VISA 19 digit,17509.156616654796,70036
BK027659,49788,1123,Deluxe,2025-02-25 17:00:24,2025-03-02 13:00:24,5,1,1,Silver,"Fruit Basket, Welcome Drink",,Confirmed,VISA 13 digit,2860.596548764209,4290
BK027660,35041,1030,Deluxe,2025-06-08 09:36:44,2025-06-17 13:00:44,9,2,1,Silver,"Premium WiFi, Fruit Basket",,Cancelled,JCB 15 digit,5650.7975539496365,8476
BK027661,37703,1629,Suite,2024-12-08 23:44:41,2024-12-09 16:00:41,1,2,0,Platinum,"Welcome Champagne, Premium Amenities","Room with bathtub preferred, Memory foam pillows requested, Dairy-free diet restrictions, Honeymoon package requested, Yoga mat in room, Business center access after hours, Train station pickup needed, Fitness equipment in room requested",Confirmed,JCB 16 digit,1153.8518723456925,3461
BK027662,39688,1120,Deluxe,2024-08-17 06:25:07,2024-08-28 14:00:07,11,1,1,Gold,"Executive Lounge Access, Evening Turndown Service","Room with balcony requested, Room with bathtub preferred, Extra firm pillows, Memory foam pillows requested, Early breakfast requested, Vegan menu requested, Birthday surprise setup needed, Romance package requested, Air purifier needed, Daily newspaper delivery, Office supplies needed in room, Meeting room setup needed, Train station pickup needed, Private car service needed, Personal trainer session requested, Fitness equipment in room requested",Checked-in,VISA 13 digit,6387.822294705658,12775
BK027663,47641,1201,Suite,2025-11-10 03:02:45,2025-11-14 15:02:45,3,4,0,Titanium,"Luxury Airport Transfer, Personal Chef Available",,Checked-out,JCB 16 digit,4557.833570400933,18231
BK027664,34339,0120,Standard,2024-11-28 04:12:34,2024-12-02 11:00:34,4,1,0,Bronze,"Basic WiFi, Welcome Drink","Ocean view preferred, High floor room requested, Extra blankets needed, King bed preferred, Vegan menu requested, Kosher meals required, Wedding anniversary celebration, Anniversary celebration - room decoration requested, Extra coffee supplies requested, Humidifier requested, Late check-out needed, Office supplies needed in room, Luxury car rental assistance, Train station pickup needed, Air purifier due to allergies, Spa appointment scheduling assistance",Checked-out,VISA 16 digit,1745.0225268174222,1745
BK027665,49232,0508,Deluxe,2025-04-30 12:02:45,2025-05-08 16:00:45,8,1,1,Platinum,"Welcome Champagne, Airport Transfer","Ocean view preferred, King bed preferred, Dairy-free diet restrictions, Romance package requested, Yoga mat in room, Meeting room setup needed, Private car service needed, Personal trainer session requested",Confirmed,Discover,4277.981210332732,12833
BK027666,35174,0612,Deluxe,2024-08-15 14:58:13,2024-08-18 13:00:13,3,3,0,Silver,"Premium WiFi, Welcome Drink","Near swimming pool, Crib needed for infant, Nut allergy - strict avoidance needed, Wedding anniversary celebration, Extra hangers needed, Early check-in requested for business meeting, Luxury car rental assistance, Spa appointment scheduling assistance",Checked-in,Maestro,2544.434227883843,3816
BK027667,34934,1823,Presidential Suite,2024-07-24 05:23:17,2024-08-07 16:00:17,14,1,0,Platinum,"Airport Transfer, Welcome Champagne",,Confirmed,VISA 19 digit,55983.49784985225,167950
BK027668,9077,1330,Suite,2025-08-25 00:45:21,2025-09-03 14:00:21,9,2,2,Gold,"Premium Welcome Drink, Executive Lounge Access",,Checked-out,VISA 16 digit,19228.275101510168,38456
BK027669,37859,0610,Deluxe,2024-12-20 23:54:11,2024-12-22 13:00:11,2,3,0,Silver,"Welcome Drink, Premium WiFi",,Confirmed,VISA 16 digit,1787.1800416345577,2680
BK027670,7200,1922,Presidential Suite,2025-08-16 05:00:00,2025-08-28 11:00:00,12,4,1,Bronze,"Welcome Drink, Basic WiFi",,Cancelled,Maestro,68463.90673009017,68463
BK027671,44710,2010,Presidential Suite,2024-04-02 04:49:07,2024-04-14 16:00:07,12,3,0,Platinum,"Airport Transfer, Evening Turndown Service","Quiet room requested, Room with bathtub preferred, Ocean view preferred, Feather-free bedding required, Crib needed for infant, Extra pillows needed, Late dinner service needed, Kosher meals required, Gluten-free meals required, Wedding anniversary celebration, Champagne and strawberries setup, Romance package requested, Air purifier needed, Specific brand toiletries requested, Extra towels needed, Business center access after hours, Video conference setup assistance, Meeting room setup needed, Luxury car rental assistance, Daily driver service requested, Helicopter transfer requested, Daily yoga session scheduling, Specific medical equipment storage, Meditation cushion needed",Checked-in,VISA 16 digit,62262.87888990712,186788
BK027672,11061,1305,Suite,2025-08-05 09:03:25,2025-08-18 14:00:25,13,2,0,Gold,"Premium Welcome Drink, Evening Turndown Service",No special requests,Checked-in,VISA 13 digit,14306.872556933855,28613
BK027673,15884,1602,Suite,2025-09-07 19:45:57,2025-09-23 07:45:57,14,2,1,Titanium,"Luxury Airport Transfer, Personal Chef Available",,Cancelled,JCB 16 digit,23857.334307371966,95429
BK027674,8413,1618,Suite,2024-10-19 03:17:17,2024-10-24 14:00:17,5,1,0,Gold,"Evening Turndown Service, Premium Welcome Drink",,Checked-out,Mastercard,5301.03605229196,10602
BK027675,13401,1111,Deluxe,2025-03-08 01:46:39,2025-03-19 11:00:39,11,3,0,Bronze,"Welcome Drink, Basic WiFi",,Checked-out,Mastercard,8483.997460545794,8483
BK027676,48450,1324,Suite,2025-03-12 12:15:29,2025-03-18 13:00:29,6,3,1,Silver,"Premium WiFi, Welcome Drink",,Checked-out,Mastercard,9612.457228142268,14418
BK027677,23488,0124,Standard,2024-12-03 19:34:47,2024-12-05 11:00:47,2,1,0,Bronze,"Basic WiFi, Welcome Drink",No special requests,Checked-in,Maestro,889.4054978973948,889
BK027678,35369,0904,Deluxe,2025-03-13 07:57:08,2025-03-18 11:00:08,5,3,0,Bronze,"Welcome Drink, Basic WiFi",,Checked-out,VISA 19 digit,4164.276669680319,4164
BK027679,22725,0502,Deluxe,2025-01-12 12:24:35,2025-01-25 00:24:35,11,3,0,Titanium,"Private Butler Service, Luxury Airport Transfer",,Confirmed,Discover,7196.180548888198,28784
BK027680,10259,1806,Presidential Suite,2025-05-26 00:35:48,2025-05-28 12:35:48,1,2,2,Titanium,"Luxury Airport Transfer, Private Butler Service",,Checked-in,JCB 16 digit,5067.815718901962,20271
BK027681,32011,0124,Standard,2025-07-18 17:25:17,2025-07-31 05:25:17,11,1,1,Titanium,"Premium Welcome Gift, Luxury Airport Transfer",No special requests,Cancelled,JCB 16 digit,3880.8366722752244,15523
BK027682,481,0816,Deluxe,2024-03-08 11:50:30,2024-03-14 16:00:30,6,2,1,Platinum,"Welcome Champagne, Evening Turndown Service",,Confirmed,Maestro,3552.690765450689,10658
BK027683,13,1210,Suite,2024-06-27 17:17:17,2024-07-03 13:00:17,6,3,1,Silver,"Fruit Basket, Welcome Drink","Away from elevator, Connecting rooms needed, Room with bathtub preferred, Memory foam pillows requested, Extra pillows needed, Roll-away bed requested, Gluten-free meals required, Vegetarian meals needed, Halal food only, Birthday surprise setup needed, Romance package requested, Anniversary celebration - room decoration requested, Specific brand toiletries requested, Extra hangers needed, Air purifier needed, Business center access after hours, Video conference setup assistance, Office supplies needed in room, Helicopter transfer requested, Daily driver service requested, Private car service needed, Meditation cushion needed, Spa appointment scheduling assistance, Personal trainer session requested",Checked-out,American Express,14593.57788108189,21890
BK027684,40330,0212,Standard,2024-11-01 18:30:58,2024-11-10 11:00:58,9,2,0,Bronze,"Welcome Drink, Basic WiFi",,Checked-out,JCB 16 digit,4200.789442553699,4200
BK027685,19083,0116,Standard,2025-03-30 23:44:39,2025-04-08 11:44:39,7,2,0,Titanium,"Personal Chef Available, Custom Room Fragrance","Away from elevator, Feather-free bedding required, Gluten-free meals required, Wedding anniversary celebration, Humidifier requested, Late check-out needed, Private car service needed, Air purifier due to allergies",Cancelled,JCB 16 digit,2378.0353259874705,9512
BK027686,24153,1313,Suite,2025-07-03 04:30:58,2025-07-09 13:00:58,6,3,1,Silver,"Premium WiFi, Welcome Drink",,Checked-out,JCB 15 digit,11871.449458502688,17807
BK027687,10991,2023,Presidential Suite,2025-09-10 19:17:58,2025-09-18 13:00:58,8,4,2,Silver,"Fruit Basket, Welcome Drink","Near swimming pool, King bed preferred, Nut allergy - strict avoidance needed, Special occasion cake needed, Humidifier requested, Business center access after hours, Airport pickup requested, Fitness equipment in room requested",Confirmed,Mastercard,63892.3197864255,95838
BK027688,41498,1702,Suite,2025-05-10 14:08:42,2025-05-18 11:00:42,8,4,0,Bronze,"Basic WiFi, Welcome Drink",,Checked-out,Discover,15650.704971450738,15650
BK027689,35895,1603,Suite,2025-01-03 06:15:32,2025-01-16 13:00:32,13,2,1,Silver,"Welcome Drink, Premium WiFi",,Checked-out,VISA 16 digit,29679.438246044236,44519
BK027690,6642,1106,Deluxe,2025-06-23 19:17:30,2025-07-04 14:00:30,11,2,1,Gold,"Executive Lounge Access, Evening Turndown Service","Room with balcony requested, Room with bathtub preferred, Connecting rooms needed, Extra firm pillows, Crib needed for infant, King bed preferred, Early breakfast requested, Gluten-free meals required, Late dinner service needed, Honeymoon package requested, Champagne and strawberries setup, Romance package requested, Daily newspaper delivery, Extra hangers needed, Air purifier needed, Early check-in requested for business meeting, Business center access after hours, Video conference setup assistance, Luxury car rental assistance, Private car service needed, Helicopter transfer requested, Fitness equipment in room requested, Spa appointment scheduling assistance, Air purifier due to allergies",Checked-in,Diners Club / Carte Blanche,6572.361606112988,13144
BK027691,48051,0806,Deluxe,2024-01-29 03:33:15,2024-02-10 15:33:15,11,1,1,Titanium,"Private Butler Service, Premium Welcome Gift",,Confirmed,American Express,6241.329076809694,24965
BK027692,5754,1406,Suite,2024-08-31 11:46:13,2024-09-04 13:00:13,4,4,0,Silver,"Welcome Drink, Premium WiFi",,Cancelled,JCB 16 digit,9866.097425815973,14799
BK027693,11028,0509,Deluxe,2025-01-13 23:00:09,2025-01-27 13:00:09,14,3,0,Silver,"Welcome Drink, Fruit Basket",,Cancelled,JCB 16 digit,12253.415096360008,18380
BK027694,45806,0818,Deluxe,2024-08-18 05:54:15,2024-08-24 14:00:15,6,1,0,Gold,"Executive Lounge Access, Evening Turndown Service",,Cancelled,VISA 19 digit,2764.7992769123725,5529
BK027695,45216,2030,Presidential Suite,2024-02-11 02:11:44,2024-02-22 16:00:44,11,2,0,Platinum,"Welcome Champagne, Airport Transfer",,Cancelled,VISA 16 digit,44269.78952011783,132809
BK027696,24988,1804,Presidential Suite,2025-02-18 01:14:06,2025-03-01 14:00:06,11,1,1,Gold,"Premium Welcome Drink, Evening Turndown Service","Quiet room requested, Room with balcony requested, Accessible room required, Extra firm pillows, Hypoallergenic bedding required, Extra blankets needed, Vegan menu requested, Nut allergy - strict avoidance needed, Halal food only, Honeymoon package requested, Champagne and strawberries setup, Birthday surprise setup needed, Extra hangers needed, Specific brand toiletries requested, Yoga mat in room, Office supplies needed in room, Video conference setup assistance, Business center access after hours, Private car service needed, Airport pickup requested, Helicopter transfer requested, Spa appointment scheduling assistance, Air purifier due to allergies, Specific medical equipment storage",Cancelled,JCB 15 digit,50968.706277032,101937
BK027697,8861,1309,Suite,2024-09-22 19:06:00,2024-09-29 13:00:00,7,2,1,Silver,"Premium WiFi, Welcome Drink",,Confirmed,VISA 16 digit,9186.798125664789,13780
