room_id,room_number,floor,type,square_feet,basic_amenities,additional_amenities,max_occupancy,bed_type,view_type,accessibility,status,last_renovation,base_rate,max_rate
RM000400,1410,14,Suite,1022,"['Air Conditioning', '65"" Smart TV', 'Nespresso Machine', 'Full-Size Refrigerator', 'Hair Dryer', 'In-Room Safe', 'Executive Work Desk', 'Ultra-High-Speed WiFi', 'Bose Sound System', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Kitchenette', 'Dining Area', 'Living Room Area', 'Guest Bathroom', 'Evening Turndown Service', 'Welcome Amenity']","['Steam Shower', 'Butler Service']",4,King + Sofa Bed,Standard View,False,Available,2023-04-25,1000,2000
RM000401,1411,14,Suite,755,"['Air Conditioning', '65"" Smart TV', 'Nespresso Machine', 'Full-Size Refrigerator', 'Hair Dryer', 'In-Room Safe', 'Executive Work Desk', 'Ultra-High-Speed WiFi', 'Bose Sound System', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Kitchenette', 'Dining Area', 'Living Room Area', 'Guest Bathroom', 'Evening Turndown Service', 'Welcome Amenity']","['Butler Service', 'Steam Shower']",4,Double King,Standard View,False,Maintenance,2024-04-10,1000,2000
RM000402,1412,14,Suite,871,"['Air Conditioning', '65"" Smart TV', 'Nespresso Machine', 'Full-Size Refrigerator', 'Hair Dryer', 'In-Room Safe', 'Executive Work Desk', 'Ultra-High-Speed WiFi', 'Bose Sound System', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Kitchenette', 'Dining Area', 'Living Room Area', 'Guest Bathroom', 'Evening Turndown Service', 'Welcome Amenity']","['Executive Lounge Access', 'Ocean View', 'Jacuzzi Tub', 'Wraparound Balcony']",4,King + Sofa Bed,Ocean View,False,Occupied,2024-11-13,1000,2000
RM000403,1413,14,Suite,863,"['Air Conditioning', '65"" Smart TV', 'Nespresso Machine', 'Full-Size Refrigerator', 'Hair Dryer', 'In-Room Safe', 'Executive Work Desk', 'Ultra-High-Speed WiFi', 'Bose Sound System', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Kitchenette', 'Dining Area', 'Living Room Area', 'Guest Bathroom', 'Evening Turndown Service', 'Welcome Amenity']","['Wraparound Balcony', 'Steam Shower', 'Corner View', 'Wine Fridge', 'Executive Lounge Access']",4,King + Sofa Bed,Wraparound Balcony,False,Available,2022-10-08,1000,2000
RM000404,1414,14,Suite,825,"['Air Conditioning', '65"" Smart TV', 'Nespresso Machine', 'Full-Size Refrigerator', 'Hair Dryer', 'In-Room Safe', 'Executive Work Desk', 'Ultra-High-Speed WiFi', 'Bose Sound System', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Kitchenette', 'Dining Area', 'Living Room Area', 'Guest Bathroom', 'Evening Turndown Service', 'Welcome Amenity']","['Wraparound Balcony', 'Corner View', 'Jacuzzi Tub', 'Wine Fridge', 'Steam Shower', 'Butler Service', 'Ocean View', 'Executive Lounge Access']",4,Double King,Steam Shower,False,Available,2023-04-28,1000,2000
RM000405,1415,14,Suite,950,"['Air Conditioning', '65"" Smart TV', 'Nespresso Machine', 'Full-Size Refrigerator', 'Hair Dryer', 'In-Room Safe', 'Executive Work Desk', 'Ultra-High-Speed WiFi', 'Bose Sound System', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Kitchenette', 'Dining Area', 'Living Room Area', 'Guest Bathroom', 'Evening Turndown Service', 'Welcome Amenity']",['Wine Fridge'],4,King + Sofa Bed,Standard View,False,Occupied,2023-11-02,1000,2000
RM000406,1416,14,Suite,1090,"['Air Conditioning', '65"" Smart TV', 'Nespresso Machine', 'Full-Size Refrigerator', 'Hair Dryer', 'In-Room Safe', 'Executive Work Desk', 'Ultra-High-Speed WiFi', 'Bose Sound System', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Kitchenette', 'Dining Area', 'Living Room Area', 'Guest Bathroom', 'Evening Turndown Service', 'Welcome Amenity']",['Wine Fridge'],4,King + Sofa Bed,Standard View,False,Available,2022-12-09,1000,2000
RM000407,1417,14,Suite,991,"['Air Conditioning', '65"" Smart TV', 'Nespresso Machine', 'Full-Size Refrigerator', 'Hair Dryer', 'In-Room Safe', 'Executive Work Desk', 'Ultra-High-Speed WiFi', 'Bose Sound System', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Kitchenette', 'Dining Area', 'Living Room Area', 'Guest Bathroom', 'Evening Turndown Service', 'Welcome Amenity']","['Corner View', 'Wine Fridge', 'Jacuzzi Tub', 'Butler Service', 'Ocean View', 'Wraparound Balcony', 'Executive Lounge Access']",4,Double King,Ocean View,False,Available,2022-09-22,1000,2000
RM000408,1418,14,Suite,906,"['Air Conditioning', '65"" Smart TV', 'Nespresso Machine', 'Full-Size Refrigerator', 'Hair Dryer', 'In-Room Safe', 'Executive Work Desk', 'Ultra-High-Speed WiFi', 'Bose Sound System', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Kitchenette', 'Dining Area', 'Living Room Area', 'Guest Bathroom', 'Evening Turndown Service', 'Welcome Amenity']","['Butler Service', 'Corner View']",4,King + Sofa Bed,Butler Service,False,Available,2022-08-01,1000,2000
RM000409,1419,14,Suite,913,"['Air Conditioning', '65"" Smart TV', 'Nespresso Machine', 'Full-Size Refrigerator', 'Hair Dryer', 'In-Room Safe', 'Executive Work Desk', 'Ultra-High-Speed WiFi', 'Bose Sound System', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Kitchenette', 'Dining Area', 'Living Room Area', 'Guest Bathroom', 'Evening Turndown Service', 'Welcome Amenity']","['Butler Service', 'Ocean View', 'Corner View', 'Executive Lounge Access', 'Wine Fridge']",4,King + Sofa Bed,Butler Service,False,Available,2023-08-14,1000,2000
RM000410,1420,14,Suite,968,"['Air Conditioning', '65"" Smart TV', 'Nespresso Machine', 'Full-Size Refrigerator', 'Hair Dryer', 'In-Room Safe', 'Executive Work Desk', 'Ultra-High-Speed WiFi', 'Bose Sound System', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Kitchenette', 'Dining Area', 'Living Room Area', 'Guest Bathroom', 'Evening Turndown Service', 'Welcome Amenity']","['Wraparound Balcony', 'Ocean View', 'Jacuzzi Tub', 'Steam Shower', 'Wine Fridge', 'Butler Service', 'Executive Lounge Access']",4,King + Sofa Bed,Steam Shower,False,Available,2023-11-19,1000,2000
RM000411,1421,14,Suite,747,"['Air Conditioning', '65"" Smart TV', 'Nespresso Machine', 'Full-Size Refrigerator', 'Hair Dryer', 'In-Room Safe', 'Executive Work Desk', 'Ultra-High-Speed WiFi', 'Bose Sound System', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Kitchenette', 'Dining Area', 'Living Room Area', 'Guest Bathroom', 'Evening Turndown Service', 'Welcome Amenity']","['Executive Lounge Access', 'Ocean View', 'Steam Shower', 'Wraparound Balcony', 'Corner View']",4,Double King,Steam Shower,False,Occupied,2022-06-19,1000,2000
RM000412,1422,14,Suite,779,"['Air Conditioning', '65"" Smart TV', 'Nespresso Machine', 'Full-Size Refrigerator', 'Hair Dryer', 'In-Room Safe', 'Executive Work Desk', 'Ultra-High-Speed WiFi', 'Bose Sound System', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Kitchenette', 'Dining Area', 'Living Room Area', 'Guest Bathroom', 'Evening Turndown Service', 'Welcome Amenity']","['Wraparound Balcony', 'Wine Fridge', 'Jacuzzi Tub', 'Butler Service']",4,King + Sofa Bed,Standard View,False,Occupied,2024-04-17,1000,2000
RM000413,1423,14,Suite,804,"['Air Conditioning', '65"" Smart TV', 'Nespresso Machine', 'Full-Size Refrigerator', 'Hair Dryer', 'In-Room Safe', 'Executive Work Desk', 'Ultra-High-Speed WiFi', 'Bose Sound System', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Kitchenette', 'Dining Area', 'Living Room Area', 'Guest Bathroom', 'Evening Turndown Service', 'Welcome Amenity']","['Ocean View', 'Wine Fridge', 'Jacuzzi Tub', 'Corner View', 'Executive Lounge Access']",4,King + Sofa Bed,Ocean View,False,Maintenance,2022-08-04,1000,2000
RM000414,1424,14,Suite,1009,"['Air Conditioning', '65"" Smart TV', 'Nespresso Machine', 'Full-Size Refrigerator', 'Hair Dryer', 'In-Room Safe', 'Executive Work Desk', 'Ultra-High-Speed WiFi', 'Bose Sound System', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Kitchenette', 'Dining Area', 'Living Room Area', 'Guest Bathroom', 'Evening Turndown Service', 'Welcome Amenity']","['Steam Shower', 'Executive Lounge Access']",4,Double King,Standard View,True,Available,2024-03-22,1000,2000
RM000415,1425,14,Suite,1012,"['Air Conditioning', '65"" Smart TV', 'Nespresso Machine', 'Full-Size Refrigerator', 'Hair Dryer', 'In-Room Safe', 'Executive Work Desk', 'Ultra-High-Speed WiFi', 'Bose Sound System', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Kitchenette', 'Dining Area', 'Living Room Area', 'Guest Bathroom', 'Evening Turndown Service', 'Welcome Amenity']","['Corner View', 'Wine Fridge', 'Butler Service']",4,King + Sofa Bed,Butler Service,False,Available,2023-03-05,1000,2000
RM000416,1426,14,Suite,850,"['Air Conditioning', '65"" Smart TV', 'Nespresso Machine', 'Full-Size Refrigerator', 'Hair Dryer', 'In-Room Safe', 'Executive Work Desk', 'Ultra-High-Speed WiFi', 'Bose Sound System', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Kitchenette', 'Dining Area', 'Living Room Area', 'Guest Bathroom', 'Evening Turndown Service', 'Welcome Amenity']","['Wraparound Balcony', 'Corner View', 'Wine Fridge', 'Ocean View', 'Jacuzzi Tub', 'Steam Shower']",4,Double King,Ocean View,False,Occupied,2022-07-01,1000,2000
RM000417,1427,14,Suite,744,"['Air Conditioning', '65"" Smart TV', 'Nespresso Machine', 'Full-Size Refrigerator', 'Hair Dryer', 'In-Room Safe', 'Executive Work Desk', 'Ultra-High-Speed WiFi', 'Bose Sound System', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Kitchenette', 'Dining Area', 'Living Room Area', 'Guest Bathroom', 'Evening Turndown Service', 'Welcome Amenity']","['Jacuzzi Tub', 'Executive Lounge Access']",4,King + Sofa Bed,Standard View,False,Available,2023-10-14,1000,2000
RM000418,1428,14,Suite,1132,"['Air Conditioning', '65"" Smart TV', 'Nespresso Machine', 'Full-Size Refrigerator', 'Hair Dryer', 'In-Room Safe', 'Executive Work Desk', 'Ultra-High-Speed WiFi', 'Bose Sound System', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Kitchenette', 'Dining Area', 'Living Room Area', 'Guest Bathroom', 'Evening Turndown Service', 'Welcome Amenity']","['Steam Shower', 'Ocean View']",4,King + Sofa Bed,Steam Shower,False,Available,2023-05-12,1000,2000
RM000419,1429,14,Suite,905,"['Air Conditioning', '65"" Smart TV', 'Nespresso Machine', 'Full-Size Refrigerator', 'Hair Dryer', 'In-Room Safe', 'Executive Work Desk', 'Ultra-High-Speed WiFi', 'Bose Sound System', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Kitchenette', 'Dining Area', 'Living Room Area', 'Guest Bathroom', 'Evening Turndown Service', 'Welcome Amenity']","['Corner View', 'Executive Lounge Access']",4,Double King,Corner View,False,Occupied,2024-02-27,1000,2000
RM000420,1430,14,Suite,938,"['Air Conditioning', '65"" Smart TV', 'Nespresso Machine', 'Full-Size Refrigerator', 'Hair Dryer', 'In-Room Safe', 'Executive Work Desk', 'Ultra-High-Speed WiFi', 'Bose Sound System', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Kitchenette', 'Dining Area', 'Living Room Area', 'Guest Bathroom', 'Evening Turndown Service', 'Welcome Amenity']","['Executive Lounge Access', 'Wraparound Balcony']",4,Double King,Standard View,False,Maintenance,2023-12-10,1000,2000
RM000421,1501,15,Suite,1028,"['Air Conditioning', '65"" Smart TV', 'Nespresso Machine', 'Full-Size Refrigerator', 'Hair Dryer', 'In-Room Safe', 'Executive Work Desk', 'Ultra-High-Speed WiFi', 'Bose Sound System', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Kitchenette', 'Dining Area', 'Living Room Area', 'Guest Bathroom', 'Evening Turndown Service', 'Welcome Amenity']","['Wine Fridge', 'Butler Service', 'Jacuzzi Tub', 'Steam Shower']",4,King + Sofa Bed,Standard View,False,Maintenance,2024-05-30,1000,2000
RM000422,1502,15,Suite,1097,"['Air Conditioning', '65"" Smart TV', 'Nespresso Machine', 'Full-Size Refrigerator', 'Hair Dryer', 'In-Room Safe', 'Executive Work Desk', 'Ultra-High-Speed WiFi', 'Bose Sound System', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Kitchenette', 'Dining Area', 'Living Room Area', 'Guest Bathroom', 'Evening Turndown Service', 'Welcome Amenity']","['Butler Service', 'Steam Shower', 'Wine Fridge', 'Corner View', 'Executive Lounge Access', 'Jacuzzi Tub', 'Wraparound Balcony']",4,King + Sofa Bed,Executive Lounge Access,True,Maintenance,2024-11-14,1000,2000
RM000423,1503,15,Suite,1027,"['Air Conditioning', '65"" Smart TV', 'Nespresso Machine', 'Full-Size Refrigerator', 'Hair Dryer', 'In-Room Safe', 'Executive Work Desk', 'Ultra-High-Speed WiFi', 'Bose Sound System', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Kitchenette', 'Dining Area', 'Living Room Area', 'Guest Bathroom', 'Evening Turndown Service', 'Welcome Amenity']","['Corner View', 'Ocean View', 'Jacuzzi Tub', 'Wraparound Balcony', 'Executive Lounge Access', 'Steam Shower']",4,Double King,Wraparound Balcony,False,Available,2024-06-03,1000,2000
RM000424,1504,15,Suite,824,"['Air Conditioning', '65"" Smart TV', 'Nespresso Machine', 'Full-Size Refrigerator', 'Hair Dryer', 'In-Room Safe', 'Executive Work Desk', 'Ultra-High-Speed WiFi', 'Bose Sound System', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Kitchenette', 'Dining Area', 'Living Room Area', 'Guest Bathroom', 'Evening Turndown Service', 'Welcome Amenity']","['Ocean View', 'Butler Service', 'Wine Fridge', 'Steam Shower', 'Wraparound Balcony', 'Executive Lounge Access', 'Jacuzzi Tub', 'Corner View']",4,King + Sofa Bed,Butler Service,True,Maintenance,2023-04-02,1000,2000
RM000425,1505,15,Suite,1154,"['Air Conditioning', '65"" Smart TV', 'Nespresso Machine', 'Full-Size Refrigerator', 'Hair Dryer', 'In-Room Safe', 'Executive Work Desk', 'Ultra-High-Speed WiFi', 'Bose Sound System', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Kitchenette', 'Dining Area', 'Living Room Area', 'Guest Bathroom', 'Evening Turndown Service', 'Welcome Amenity']","['Jacuzzi Tub', 'Corner View', 'Wine Fridge', 'Executive Lounge Access', 'Ocean View', 'Steam Shower', 'Butler Service']",4,Double King,Ocean View,False,Occupied,2022-01-14,1000,2000
RM000426,1506,15,Suite,924,"['Air Conditioning', '65"" Smart TV', 'Nespresso Machine', 'Full-Size Refrigerator', 'Hair Dryer', 'In-Room Safe', 'Executive Work Desk', 'Ultra-High-Speed WiFi', 'Bose Sound System', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Kitchenette', 'Dining Area', 'Living Room Area', 'Guest Bathroom', 'Evening Turndown Service', 'Welcome Amenity']","['Executive Lounge Access', 'Steam Shower', 'Wine Fridge']",4,Double King,Standard View,False,Available,2024-01-15,1000,2000
RM000427,1507,15,Suite,1051,"['Air Conditioning', '65"" Smart TV', 'Nespresso Machine', 'Full-Size Refrigerator', 'Hair Dryer', 'In-Room Safe', 'Executive Work Desk', 'Ultra-High-Speed WiFi', 'Bose Sound System', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Kitchenette', 'Dining Area', 'Living Room Area', 'Guest Bathroom', 'Evening Turndown Service', 'Welcome Amenity']",['Executive Lounge Access'],4,King + Sofa Bed,Standard View,False,Occupied,2022-02-13,1000,2000
RM000428,1508,15,Suite,1107,"['Air Conditioning', '65"" Smart TV', 'Nespresso Machine', 'Full-Size Refrigerator', 'Hair Dryer', 'In-Room Safe', 'Executive Work Desk', 'Ultra-High-Speed WiFi', 'Bose Sound System', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Kitchenette', 'Dining Area', 'Living Room Area', 'Guest Bathroom', 'Evening Turndown Service', 'Welcome Amenity']",['Corner View'],4,King + Sofa Bed,Corner View,False,Available,2024-07-18,1000,2000
RM000429,1509,15,Suite,1071,"['Air Conditioning', '65"" Smart TV', 'Nespresso Machine', 'Full-Size Refrigerator', 'Hair Dryer', 'In-Room Safe', 'Executive Work Desk', 'Ultra-High-Speed WiFi', 'Bose Sound System', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Kitchenette', 'Dining Area', 'Living Room Area', 'Guest Bathroom', 'Evening Turndown Service', 'Welcome Amenity']","['Ocean View', 'Steam Shower', 'Jacuzzi Tub', 'Corner View', 'Wraparound Balcony', 'Butler Service', 'Wine Fridge']",4,King + Sofa Bed,Butler Service,False,Maintenance,2023-10-04,1000,2000
RM000430,1510,15,Suite,714,"['Air Conditioning', '65"" Smart TV', 'Nespresso Machine', 'Full-Size Refrigerator', 'Hair Dryer', 'In-Room Safe', 'Executive Work Desk', 'Ultra-High-Speed WiFi', 'Bose Sound System', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Kitchenette', 'Dining Area', 'Living Room Area', 'Guest Bathroom', 'Evening Turndown Service', 'Welcome Amenity']","['Wine Fridge', 'Wraparound Balcony', 'Butler Service', 'Jacuzzi Tub', 'Steam Shower']",4,Double King,Standard View,False,Available,2024-10-09,1000,2000
RM000431,1511,15,Suite,880,"['Air Conditioning', '65"" Smart TV', 'Nespresso Machine', 'Full-Size Refrigerator', 'Hair Dryer', 'In-Room Safe', 'Executive Work Desk', 'Ultra-High-Speed WiFi', 'Bose Sound System', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Kitchenette', 'Dining Area', 'Living Room Area', 'Guest Bathroom', 'Evening Turndown Service', 'Welcome Amenity']","['Steam Shower', 'Corner View']",4,Double King,Corner View,True,Maintenance,2023-02-14,1000,2000
RM000432,1512,15,Suite,826,"['Air Conditioning', '65"" Smart TV', 'Nespresso Machine', 'Full-Size Refrigerator', 'Hair Dryer', 'In-Room Safe', 'Executive Work Desk', 'Ultra-High-Speed WiFi', 'Bose Sound System', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Kitchenette', 'Dining Area', 'Living Room Area', 'Guest Bathroom', 'Evening Turndown Service', 'Welcome Amenity']","['Wine Fridge', 'Jacuzzi Tub', 'Executive Lounge Access', 'Wraparound Balcony', 'Butler Service', 'Steam Shower', 'Ocean View']",4,King + Sofa Bed,Ocean View,False,Maintenance,2024-03-08,1000,2000
RM000433,1513,15,Suite,782,"['Air Conditioning', '65"" Smart TV', 'Nespresso Machine', 'Full-Size Refrigerator', 'Hair Dryer', 'In-Room Safe', 'Executive Work Desk', 'Ultra-High-Speed WiFi', 'Bose Sound System', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Kitchenette', 'Dining Area', 'Living Room Area', 'Guest Bathroom', 'Evening Turndown Service', 'Welcome Amenity']","['Steam Shower', 'Butler Service']",4,Double King,Standard View,False,Available,2022-12-23,1000,2000
RM000434,1514,15,Suite,1010,"['Air Conditioning', '65"" Smart TV', 'Nespresso Machine', 'Full-Size Refrigerator', 'Hair Dryer', 'In-Room Safe', 'Executive Work Desk', 'Ultra-High-Speed WiFi', 'Bose Sound System', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Kitchenette', 'Dining Area', 'Living Room Area', 'Guest Bathroom', 'Evening Turndown Service', 'Welcome Amenity']",['Ocean View'],4,Double King,Ocean View,False,Maintenance,2023-10-31,1000,2000
RM000435,1515,15,Suite,1156,"['Air Conditioning', '65"" Smart TV', 'Nespresso Machine', 'Full-Size Refrigerator', 'Hair Dryer', 'In-Room Safe', 'Executive Work Desk', 'Ultra-High-Speed WiFi', 'Bose Sound System', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Kitchenette', 'Dining Area', 'Living Room Area', 'Guest Bathroom', 'Evening Turndown Service', 'Welcome Amenity']","['Corner View', 'Steam Shower', 'Ocean View', 'Butler Service', 'Wraparound Balcony', 'Executive Lounge Access']",4,Double King,Ocean View,False,Maintenance,2022-03-31,1000,2000
RM000436,1516,15,Suite,1145,"['Air Conditioning', '65"" Smart TV', 'Nespresso Machine', 'Full-Size Refrigerator', 'Hair Dryer', 'In-Room Safe', 'Executive Work Desk', 'Ultra-High-Speed WiFi', 'Bose Sound System', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Kitchenette', 'Dining Area', 'Living Room Area', 'Guest Bathroom', 'Evening Turndown Service', 'Welcome Amenity']","['Executive Lounge Access', 'Butler Service']",4,Double King,Standard View,True,Available,2022-08-27,1000,2000
RM000437,1517,15,Suite,927,"['Air Conditioning', '65"" Smart TV', 'Nespresso Machine', 'Full-Size Refrigerator', 'Hair Dryer', 'In-Room Safe', 'Executive Work Desk', 'Ultra-High-Speed WiFi', 'Bose Sound System', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Kitchenette', 'Dining Area', 'Living Room Area', 'Guest Bathroom', 'Evening Turndown Service', 'Welcome Amenity']","['Wraparound Balcony', 'Corner View', 'Jacuzzi Tub', 'Steam Shower', 'Ocean View']",4,King + Sofa Bed,Ocean View,False,Available,2022-09-25,1000,2000
