event_booking_id,customer_id,event_type,space_id,event_date,duration_hours,attendees,setup_requirements,additional_setup_notes,setup_start_time,setup_completion_time
EB020444,67,Wedding,ES000003,2025-10-24 19:59:49,5,211,"Bar setup, Gift table, Dance floor installation, Audio system for ceremony, Cake display table, Table arrangements for reception, Altar or arch setup, Photo booth area",,2025-10-24 16:59:49,2025-10-24 19:29:49
EB020445,44605,Corporate Meeting,ES000002,2025-11-27 05:02:11,2,19,"Whiteboard setup, Notepads and pens, Conference phone, U-shaped table setup",,2025-11-27 02:02:11,2025-11-27 04:32:11
EB020446,36889,Wedding,ES000004,2025-09-02 14:10:18,5,293,"Gift table, Bar setup, Chair setup with aisle arrangement, Cake display table, Photo booth area, Dance floor installation, Altar or arch setup, Table arrangements for reception",,2025-09-02 12:10:18,2025-09-02 13:40:18
EB020447,24088,Wedding,ES000001,2025-03-22 10:46:15,4,74,"Gift table, Altar or arch setup, Bar setup, Dance floor installation, Cake display table, Chair setup with aisle arrangement, Audio system for ceremony, Photo booth area",,2025-03-22 07:46:15,2025-03-22 10:16:15
EB020448,10807,Conference,ES000002,2025-11-16 02:28:35,2,133,"Projector and screen, Audio/Visual equipment, Whiteboard or flipchart, Power strips for laptops, Registration desk, Theater-style seating",,2025-11-16 00:28:35,2025-11-16 01:58:35
EB020449,25624,Conference,ES000001,2025-01-14 19:50:45,3,132,"Audio/Visual equipment, Water station setup, Podium and microphone, Theater-style seating, Power strips for laptops, Projector and screen, Whiteboard or flipchart, Registration desk",,2025-01-14 16:50:45,2025-01-14 19:20:45
EB020450,3124,Anniversary,ES000001,2025-01-29 21:52:36,6,56,"Decorative lighting, Dance floor, Intimate table setup, Champagne station, Photo display area",,2025-01-29 18:52:36,2025-01-29 21:22:36
EB020451,3899,Anniversary,ES000002,2025-10-15 05:30:23,3,76,"Photo display area, Gift table, Intimate table setup, Decorative lighting, Champagne station, Dance floor",,2025-10-15 03:30:23,2025-10-15 05:00:23
EB020452,43532,Wedding,ES000004,2025-10-24 13:51:53,4,112,"Cake display table, Gift table, Chair setup with aisle arrangement, Bar setup, Audio system for ceremony, Table arrangements for reception, Altar or arch setup, Dance floor installation",During help win style speak kind. Call person throw use.,2025-10-24 10:51:53,2025-10-24 13:21:53
EB020453,5752,Birthday,ES000003,2025-02-20 02:55:30,4,42,"Dance floor (optional), Gift table, Cake table, Decorations installation, Round table setup, Democratic training it without imagine know window.",Include people animal majority yourself oil. Central matter cover. Section late may board.,2025-02-19 22:55:30,2025-02-20 02:25:30
EB020454,24147,Corporate Meeting,ES000003,2025-04-03 04:05:13,2,36,"Conference phone, Whiteboard setup, Water and coffee station, Projector and screen",,2025-04-03 00:05:13,2025-04-03 03:35:13
EB020455,335,Conference,ES000003,2025-06-20 13:38:31,2,58,"Whiteboard or flipchart, Podium and microphone, Audio/Visual equipment, Registration desk, Theater-style seating, Power strips for laptops",Like speak day situation off something significant.,2025-06-20 10:38:31,2025-06-20 13:08:31
EB020456,10622,Conference,ES000001,2025-09-20 13:22:30,4,78,"Podium and microphone, Whiteboard or flipchart, Theater-style seating, Power strips for laptops, Registration desk, Projector and screen",,2025-09-20 11:22:30,2025-09-20 12:52:30
EB020457,43554,Wedding,ES000004,2025-06-23 06:42:31,8,102,"Dance floor installation, Table arrangements for reception, Cake display table, Audio system for ceremony, Photo booth area, Chair setup with aisle arrangement, Bar setup, Gift table, Altar or arch setup",,2025-06-23 03:42:31,2025-06-23 06:12:31
EB020458,26768,Wedding,ES000004,2025-02-28 08:13:57,4,199,"Chair setup with aisle arrangement, Cake display table, Table arrangements for reception, Photo booth area, Gift table, Dance floor installation, Altar or arch setup, Audio system for ceremony, Bar setup, Whole join chair tough that meeting region.",,2025-02-28 04:13:57,2025-02-28 07:43:57
EB020459,6800,Birthday,ES000004,2025-07-16 10:21:43,3,50,"Round table setup, Dance floor (optional), Cake table, Basic audio system, Photo area setup, Gift table, Decorations installation, Born action do contain generation news.",,2025-07-16 06:21:43,2025-07-16 09:51:43
EB020460,1682,Corporate Meeting,ES000001,2025-10-16 22:26:59,4,41,"Conference phone, Projector and screen, Water and coffee station, U-shaped table setup",,2025-10-16 20:26:59,2025-10-16 21:56:59
EB020461,38785,Anniversary,ES000002,2025-12-14 14:54:39,6,23,"Photo display area, Gift table, Intimate table setup, Champagne station",,2025-12-14 10:54:39,2025-12-14 14:24:39
EB020462,2059,Birthday,ES000004,2025-11-07 20:38:32,2,12,"Photo area setup, Gift table, Cake table, Decorations installation, Dance floor (optional), Round table setup, Basic audio system",,2025-11-07 16:38:32,2025-11-07 20:08:32
EB020463,13520,Conference,ES000003,2025-04-08 16:24:02,2,149,"Whiteboard or flipchart, Theater-style seating, Audio/Visual equipment, Projector and screen, Podium and microphone, Water station setup",,2025-04-08 13:24:02,2025-04-08 15:54:02
EB020464,43830,Corporate Meeting,ES000001,2025-12-18 22:11:58,3,46,"Whiteboard setup, Conference phone, Projector and screen, Notepads and pens, Water and coffee station",,2025-12-18 18:11:58,2025-12-18 21:41:58
EB020465,9334,Wedding,ES000002,2025-11-10 10:10:08,6,62,"Gift table, Chair setup with aisle arrangement, Table arrangements for reception, Bar setup, Dance floor installation, Cake display table, Photo booth area",,2025-11-10 07:10:08,2025-11-10 09:40:08
EB020466,11914,Wedding,ES000002,2026-01-03 04:40:49,5,243,"Dance floor installation, Altar or arch setup, Chair setup with aisle arrangement, Gift table, Bar setup, Cake display table, Audio system for ceremony, Photo booth area, Table arrangements for reception",,2026-01-03 00:40:49,2026-01-03 04:10:49
EB020467,1148,Anniversary,ES000003,2025-11-11 09:26:28,6,46,"Gift table, Decorative lighting, Champagne station, Intimate table setup, Photo display area",,2025-11-11 07:26:28,2025-11-11 08:56:28
EB020468,10058,Anniversary,ES000002,2025-12-21 17:11:36,5,96,"Gift table, Decorative lighting, Photo display area, Intimate table setup",,2025-12-21 14:11:36,2025-12-21 16:41:36
EB020469,39112,Wedding,ES000002,2025-09-11 22:32:21,8,280,"Photo booth area, Bar setup, Chair setup with aisle arrangement, Cake display table, Altar or arch setup, Gift table, Dance floor installation, Table arrangements for reception",,2025-09-11 20:32:21,2025-09-11 22:02:21
EB020470,13341,Birthday,ES000004,2025-11-09 20:31:23,2,43,"Basic audio system, Cake table, Gift table, Photo area setup, Round table setup, Decorations installation, Dance floor (optional)",,2025-11-09 18:31:23,2025-11-09 20:01:23
EB020471,34301,Anniversary,ES000004,2025-04-17 18:07:33,4,88,"Gift table, Dance floor, Champagne station, Intimate table setup, Decorative lighting, Photo display area",Than difficult bit here he such nation.,2025-04-17 14:07:33,2025-04-17 17:37:33
EB020472,10371,Birthday,ES000002,2025-07-12 01:24:55,2,78,"Basic audio system, Gift table, Photo area setup, Round table setup, Dance floor (optional), Decorations installation, Cake table",,2025-07-11 22:24:55,2025-07-12 00:54:55
EB020473,48072,Conference,ES000004,2025-01-23 03:15:13,5,117,"Audio/Visual equipment, Podium and microphone, Registration desk, Water station setup, Theater-style seating, Projector and screen, Power strips for laptops, Whiteboard or flipchart",Buy interview toward break instead yourself board collection.,2025-01-23 00:15:13,2025-01-23 02:45:13
EB020474,15454,Birthday,ES000003,2025-08-11 09:12:16,3,89,"Round table setup, Decorations installation, Basic audio system, Gift table, Dance floor (optional), Photo area setup",,2025-08-11 07:12:16,2025-08-11 08:42:16
EB020475,3885,Conference,ES000002,2025-04-19 05:13:26,4,104,"Podium and microphone, Projector and screen, Audio/Visual equipment, Water station setup, Power strips for laptops, Whiteboard or flipchart, Registration desk, Pay wife same audience.",,2025-04-19 03:13:26,2025-04-19 04:43:26
EB020476,43082,Conference,ES000001,2025-02-23 09:21:35,7,93,"Audio/Visual equipment, Power strips for laptops, Water station setup, Whiteboard or flipchart, Registration desk, Podium and microphone, Projector and screen, Current improve pretty other consider reduce where.",,2025-02-23 07:21:35,2025-02-23 08:51:35
EB020477,47549,Anniversary,ES000001,2025-02-02 16:26:43,4,105,"Intimate table setup, Decorative lighting, Photo display area, Gift table, Champagne station",,2025-02-02 13:26:43,2025-02-02 15:56:43
EB020478,39804,Birthday,ES000004,2025-10-12 08:29:31,2,67,"Cake table, Basic audio system, Photo area setup, Round table setup, Decorations installation",,2025-10-12 04:29:31,2025-10-12 07:59:31
EB020479,48735,Conference,ES000002,2025-09-12 14:35:18,4,119,"Whiteboard or flipchart, Podium and microphone, Registration desk, Projector and screen, Audio/Visual equipment, Water station setup, Power strips for laptops",,2025-09-12 11:35:18,2025-09-12 14:05:18
EB020480,41312,Wedding,ES000002,2025-12-13 06:03:04,4,154,"Cake display table, Gift table, Audio system for ceremony, Photo booth area, Bar setup, Dance floor installation, Chair setup with aisle arrangement, Altar or arch setup, Table arrangements for reception",,2025-12-13 02:03:04,2025-12-13 05:33:04
EB020481,30497,Corporate Meeting,ES000003,2025-06-01 09:02:11,2,49,"Water and coffee station, Whiteboard setup, Conference phone, Notepads and pens, U-shaped table setup, Child although pattern possible big once bank perform.",Trial design amount daughter. Well too mind challenge list. Business watch less any case age.,2025-06-01 05:02:11,2025-06-01 08:32:11
EB020482,25630,Birthday,ES000003,2025-04-29 07:41:57,4,93,"Round table setup, Basic audio system, Gift table, Photo area setup, Decorations installation, Dance floor (optional), Cake table, Child value fill success only he best.",Soldier should official even billion letter.,2025-04-29 05:41:57,2025-04-29 07:11:57
EB020483,42654,Corporate Meeting,ES000003,2025-01-12 09:23:02,1,21,"Water and coffee station, U-shaped table setup, Notepads and pens, Conference phone, Projector and screen, Whiteboard setup, Career type girl produce course.",,2025-01-12 07:23:02,2025-01-12 08:53:02
EB020484,31171,Anniversary,ES000002,2025-05-06 07:55:16,6,75,"Photo display area, Intimate table setup, Decorative lighting, Gift table, Dance floor, Champagne station",,2025-05-06 04:55:16,2025-05-06 07:25:16
EB020485,20648,Conference,ES000001,2025-07-01 18:58:01,2,93,"Audio/Visual equipment, Whiteboard or flipchart, Theater-style seating, Power strips for laptops, Projector and screen, Registration desk, Podium and microphone",,2025-07-01 16:58:01,2025-07-01 18:28:01
EB020486,34491,Anniversary,ES000002,2025-11-28 21:37:14,3,95,"Decorative lighting, Dance floor, Intimate table setup, Champagne station",,2025-11-28 17:37:14,2025-11-28 21:07:14
EB020487,39271,Conference,ES000002,2025-11-27 22:52:48,3,36,"Audio/Visual equipment, Whiteboard or flipchart, Projector and screen, Water station setup, Podium and microphone, Power strips for laptops, Produce keep conference bill evening rule former.",,2025-11-27 18:52:48,2025-11-27 22:22:48
EB020488,46548,Anniversary,ES000001,2025-02-06 22:31:46,6,149,"Decorative lighting, Photo display area, Dance floor, Champagne station, Gift table, Top last should surface author because.",,2025-02-06 20:31:46,2025-02-06 22:01:46
EB020489,17583,Corporate Meeting,ES000001,2025-07-15 21:16:51,5,6,"Notepads and pens, Projector and screen, Whiteboard setup, U-shaped table setup",Course evening measure central hotel fact smile. Necessary pay law exist community program song.,2025-07-15 17:16:51,2025-07-15 20:46:51
EB020490,23632,Anniversary,ES000002,2025-07-27 21:08:17,4,50,"Champagne station, Intimate table setup, Decorative lighting, Dance floor, Gift table",,2025-07-27 17:08:17,2025-07-27 20:38:17
EB020491,38145,Wedding,ES000003,2025-01-28 21:25:14,4,231,"Chair setup with aisle arrangement, Altar or arch setup, Bar setup, Cake display table, Photo booth area, Audio system for ceremony, Gift table",,2025-01-28 17:25:14,2025-01-28 20:55:14
EB020492,36237,Corporate Meeting,ES000003,2025-07-07 01:36:29,5,14,"Water and coffee station, Projector and screen, Conference phone, U-shaped table setup, Notepads and pens",,2025-07-06 22:36:29,2025-07-07 01:06:29
EB020493,29359,Anniversary,ES000003,2025-07-22 20:47:27,6,97,"Gift table, Champagne station, Photo display area, Decorative lighting, Dance floor, Intimate table setup",Specific look claim. Small result policy capital. Material ten to around vote try remember.,2025-07-22 16:47:27,2025-07-22 20:17:27
EB020494,642,Corporate Meeting,ES000002,2025-02-25 17:04:53,5,34,"Conference phone, Whiteboard setup, Projector and screen, U-shaped table setup",Figure of activity. Believe prove phone perhaps. Color me you.,2025-02-25 14:04:53,2025-02-25 16:34:53
EB020495,30604,Anniversary,ES000001,2025-05-01 04:04:33,6,72,"Intimate table setup, Photo display area, Gift table, Dance floor, Champagne station, Decorative lighting",,2025-05-01 00:04:33,2025-05-01 03:34:33
EB020496,11306,Conference,ES000004,2025-12-03 18:11:37,3,168,"Whiteboard or flipchart, Power strips for laptops, Water station setup, Theater-style seating, Registration desk, Projector and screen, Station example sea write mention range yard model.",,2025-12-03 16:11:37,2025-12-03 17:41:37
EB020497,6230,Corporate Meeting,ES000001,2025-04-13 23:32:58,4,11,"Whiteboard setup, Notepads and pens, Conference phone, Projector and screen, U-shaped table setup, Water and coffee station, View form sometimes.",,2025-04-13 21:32:58,2025-04-13 23:02:58
EB020498,1866,Anniversary,ES000002,2025-03-03 18:04:48,6,139,"Intimate table setup, Gift table, Decorative lighting, Dance floor, Champagne station, Photo display area",Federal account stand approach foreign. Sea certain reason.,2025-03-03 16:04:48,2025-03-03 17:34:48
EB020499,10208,Conference,ES000002,2025-03-21 15:20:53,7,63,"Water station setup, Audio/Visual equipment, Registration desk, Projector and screen, Whiteboard or flipchart, Podium and microphone, Power strips for laptops, Theater-style seating",,2025-03-21 12:20:53,2025-03-21 14:50:53
EB020500,48251,Corporate Meeting,ES000003,2025-06-26 11:33:23,1,32,"Projector and screen, Conference phone, U-shaped table setup, Whiteboard setup",,2025-06-26 08:33:23,2025-06-26 11:03:23
EB020501,31403,Birthday,ES000003,2025-10-03 07:35:21,3,75,"Dance floor (optional), Gift table, Basic audio system, Cake table, Round table setup",Road no include. Executive score hold risk. Environmental somebody issue successful sport.,2025-10-03 05:35:21,2025-10-03 07:05:21
