feedback_id,booking_id,customer_id,rating,feedback_text,feedback_date,sentiment,category,subcategory,feedback_source,language,is_verified_stay,helpful_votes,satisfaction_scores,tags,status,response_required,response_text,staff_response,response_date,response_time_hours,resolved
FB010877,BK013387,7866,2,I was disappointed with the service experience. long wait times at reception This was not what I expected from a hotel of this caliber. The front desk needs a systematic solution. Several issues need to be addressed. Will be exploring other options for future stays.,2024-09-07 04:26:21,negative,service,housekeeping,mobile,fr,True,4,"{'cleanliness': 3, 'service': 2, 'value': 4, 'location': 3, 'amenities': 5}",professionalism,resolved,True,We sincerely apologize for your experience with our service. We value your feedback and take it seriously. We are continuously working to improve our services. Please contact our guest relations team to discuss this further.,We sincerely apologize for your experience with our service. We value your feedback and take it seriously. We are continuously working to improve our services. Please contact our guest relations team to discuss this further.,2024-09-09 01:26:21,45.0,True
FB010878,BK028495,42394,5,What an outstanding service experience! personalized attention Every aspect was carefully thought out. A perfect example of luxury hospitality. It's rare to find this level of excellence. This sets a new standard for excellence.,2024-06-03 11:00:16,positive,service,room service,phone,fr,True,80,"{'cleanliness': 3, 'service': 5, 'value': 1, 'location': 3, 'amenities': 2}","staff, responsiveness, hospitality",resolved,False,Thank you for your wonderful feedback about our service! We value your feedback and take it seriously. We look forward to welcoming you back soon.,Thank you for your wonderful feedback about our service! We value your feedback and take it seriously. We look forward to welcoming you back soon.,2024-06-05 03:00:16,40.0,True
FB010879,BK012818,5923,3,"My experience with the room was mixed. beautiful view from the window Some aspects were good while others needed attention. Better staff training would make a significant difference. It was generally satisfactory but could be better. Adequate for now, but there's room for growth.",2025-02-16 14:00:51,neutral,room,noise,in-person,de,True,30,"{'cleanliness': 1, 'service': 5, 'value': 1, 'location': 3, 'amenities': 2}",comfort,resolved,False,Thank you for your feedback regarding our room. We value your feedback and take it seriously. We are continuously working to improve our services.,Thank you for your feedback regarding our room. We value your feedback and take it seriously. We are continuously working to improve our services.,2025-02-17 21:00:51,31.0,True
FB010880,BK014388,22008,5,"The dining exceeded all my expectations. diverse menu options Throughout my stay, I was consistently impressed. Couldn't have asked for a better experience. This level of quality really sets this hotel apart. I can't wait to visit again.",2025-10-07 14:00:14,positive,dining,ambiance,phone,fr,True,34,"{'cleanliness': 1, 'service': 2, 'value': 1, 'location': 5, 'amenities': 2}",dining,resolved,False,Thank you for your wonderful feedback about our dining! We value your feedback and take it seriously. We look forward to welcoming you back soon.,Thank you for your wonderful feedback about our dining! We value your feedback and take it seriously. We look forward to welcoming you back soon.,2025-10-08 22:00:14,32.0,True
FB010881,BK009766,5064,4,"The room met standard expectations. needs better soundproofing Nothing particularly stood out, either positively or negatively. More attention to detail is needed. It served its purpose but left room for improvement. Acceptable, though not outstanding.",2024-12-14 11:00:22,neutral,room,maintenance,email,en,True,22,"{'cleanliness': 3, 'service': 1, 'value': 4, 'location': 3, 'amenities': 5}","room quality, comfort",resolved,True,Thank you for sharing your thoughts about our room. We value your feedback and take it seriously. We are continuously working to improve our services.,Thank you for sharing your thoughts about our room. We value your feedback and take it seriously. We are continuously working to improve our services.,2024-12-16 11:00:22,48.0,True
FB010882,BK032829,36672,4,I can't say enough good things about the room. clean but showing some wear The quality was consistently high throughout my stay. The experience was absolutely flawless. This is exactly what you hope for in a luxury hotel. This sets a new standard for excellence.,2024-08-15 16:00:24,positive,room,cleanliness,email,en,True,75,"{'cleanliness': 4, 'service': 1, 'value': 5, 'location': 1, 'amenities': 2}",comfort,resolved,False,Thank you for your wonderful feedback about our room! We value your feedback and take it seriously. We look forward to welcoming you back soon.,,2024-08-16 02:00:24,10.0,True
FB010883,BK011365,22121,2,"I was disappointed with the room experience. air conditioning was inconsistent This was not what I expected from a hotel of this caliber. Specifically, the cleanliness needs to be addressed promptly. Several issues need to be addressed. Will need to see significant changes before returning.",2025-04-25 13:00:39,negative,room,maintenance,mobile,ja,True,6,"{'cleanliness': 4, 'service': 1, 'value': 4, 'location': 2, 'amenities': 2}","housekeeping, amenities",resolved,True,We sincerely apologize for your experience with our room. We value your feedback and take it seriously. We are continuously working to improve our services. Please contact our guest relations team to discuss this further.,We sincerely apologize for your experience with our room. We value your feedback and take it seriously. We are continuously working to improve our services. Please contact our guest relations team to discuss this further.,2025-04-27 09:00:39,44.0,True
FB010884,BK029447,25642,4,My experience with the dining was mixed. portion sizes inconsistent Some aspects were good while others needed attention. Better communication between departments is essential. It was generally satisfactory but could be better. Met basic needs but left room for improvement.,2025-12-13 16:00:31,neutral,dining,service,mobile,zh,True,14,"{'cleanliness': 5, 'service': 2, 'value': 3, 'location': 1, 'amenities': 4}","menu, dining",resolved,False,Thank you for your feedback regarding our dining. We value your feedback and take it seriously. We are continuously working to improve our services.,Thank you for your feedback regarding our dining. We value your feedback and take it seriously. We are continuously working to improve our services.,2025-12-15 05:00:31,37.0,True
FB010885,BK025867,26290,5,"The dining exceeded all my expectations. fresh ingredients Throughout my stay, I was consistently impressed. Couldn't have asked for a better experience. This level of quality really sets this hotel apart. A truly memorable experience worth repeating.",2026-01-10 16:00:46,positive,dining,food quality,mobile,fr,True,51,"{'cleanliness': 5, 'service': 4, 'value': 3, 'location': 1, 'amenities': 4}",dining,resolved,False,Your kind words about our dining mean a lot to us. We value your feedback and take it seriously. Please visit us again soon!,Your kind words about our dining mean a lot to us. We value your feedback and take it seriously. Please visit us again soon!,2026-01-11 07:00:46,15.0,True
FB010886,BK006625,7884,4,"The room exceeded all my expectations. beautiful view from the window Throughout my stay, I was consistently impressed. A perfect example of luxury hospitality. This level of quality really sets this hotel apart. This experience has made me a loyal customer.",2025-04-06 11:00:06,positive,room,noise,mobile,es,True,47,"{'cleanliness': 5, 'service': 3, 'value': 3, 'location': 3, 'amenities': 1}","amenities, room quality, housekeeping",resolved,False,We're delighted to hear about your experience with our room. We value your feedback and take it seriously. We hope to see you again!,We're delighted to hear about your experience with our room. We value your feedback and take it seriously. We hope to see you again!,2025-04-07 21:00:06,34.0,True
