appointment_id,booking_id,customer_id,service_type,department,appointment_date,appointment_end,duration_minutes,description,cost,status,staff_id,staff_name
SA000793,BK026646,29409,Massage Therapy,Spa & Wellness,2025-01-06 11:30:00,2025-01-06 12:00:00,30,Targeted 30-minute Recovery treatment employing Trigger Point methods for Tension Relief. Improved Mobility.,93.23,Scheduled,ST000555,Staff Member
SA000794,BK026751,13812,Massage Therapy,Spa & Wellness,2025-01-26 16:30:00,2025-01-26 17:00:00,30,30-minute Recovery massage using Deep Tissue techniques. Focus on Tension Relief for Stress Reduction.,184.14,Scheduled,ST000822,Staff Member
SA000795,BK026788,4861,Massage Therapy,Spa & Wellness,2025-02-03 13:00:00,2025-02-03 14:30:00,90,Specialized Recovery therapy session for 90 minutes with Swedish approach. Improved Mobility.,144.05,Scheduled,ST000858,Staff Member
SA000796,BK026871,46425,Wellness Consultation,Spa & Wellness,2025-01-16 09:00:00,2025-01-16 10:00:00,60,Comprehensive 60-minute Wellness Strategy assessment targeting Stress Management. Actionable Goals.,136.91,Scheduled,ST000583,Staff Member
SA000797,BK026880,20959,Wellness Consultation,Spa & Wellness,2025-01-22 11:15:00,2025-01-22 12:00:00,45,Comprehensive 45-minute Wellness Strategy assessment targeting Stress Management. Personalized Plan.,133.48,Scheduled,ST000287,Staff Member
SA000798,BK026880,20959,Spa Treatment,Spa & Wellness,2025-01-22 13:00:00,2025-01-22 14:00:00,60,Premium Hot Stone experience for 60 minutes incorporating Eastern massage with Organic Products. Relaxation.,218.43,Scheduled,ST000287,Staff Member
SA000799,BK026880,20959,Wellness Consultation,Spa & Wellness,2025-01-22 14:00:00,2025-01-22 15:00:00,60,In-depth Wellness Strategy session for 60 minutes addressing Stress Management. Lifestyle Enhancement.,158.34,Scheduled,ST000287,Staff Member
SA000800,BK026954,34749,Wellness Consultation,Spa & Wellness,2025-01-24 14:30:00,2025-01-24 15:15:00,45,45-minute Health Coaching consultation focusing on Sleep Improvement. Expert Guidance.,106.49,Scheduled,ST000768,Staff Member
SA000801,BK026954,34749,Spa Treatment,Spa & Wellness,2025-01-24 15:15:00,2025-01-24 16:15:00,60,Aromatherapy massage for 60 minutes using Traditional techniques with Organic Products. Relaxation.,246.16,Scheduled,ST000768,Staff Member
SA000802,BK027189,25311,Massage Therapy,Spa & Wellness,2025-01-17 14:00:00,2025-01-17 15:00:00,60,Targeted 60-minute Therapeutic treatment employing Swedish methods for Full Body. Pain Relief.,166.77,Scheduled,ST000298,Staff Member
SA000803,BK027202,20651,Wellness Consultation,Spa & Wellness,2025-01-28 10:30:00,2025-01-28 11:15:00,45,45-minute Health Coaching consultation focusing on Stress Management. Actionable Goals.,104.27,Scheduled,ST000650,Staff Member
SA000804,BK027202,20651,Wellness Consultation,Spa & Wellness,2025-01-28 13:00:00,2025-01-28 14:00:00,60,Comprehensive 60-minute Nutrition Planning assessment targeting Sleep Improvement. Actionable Goals.,95.55,Scheduled,ST000650,Staff Member
SA000805,BK027294,39654,Spa Treatment,Spa & Wellness,2025-01-09 15:00:00,2025-01-09 16:00:00,60,Hot Stone massage for 60 minutes using Traditional techniques with Organic Products. Relaxation.,188.63,Scheduled,ST000819,Staff Member
SA000806,BK027335,28930,Massage Therapy,Spa & Wellness,2025-01-29 14:30:00,2025-01-29 16:00:00,90,Targeted 90-minute Recovery treatment employing Deep Tissue methods for Sport-Specific. Faster Recovery.,127.91,Scheduled,ST000819,Staff Member
SA000807,BK027451,33578,Wellness Consultation,Spa & Wellness,2025-01-07 11:00:00,2025-01-07 12:00:00,60,Comprehensive 60-minute Wellness Strategy assessment targeting Diet Optimization. Lifestyle Enhancement.,150.22,Scheduled,ST000267,Staff Member
SA000808,BK027454,5975,Spa Treatment,Spa & Wellness,2025-01-07 13:00:00,2025-01-07 14:30:00,90,Premium Aromatherapy experience for 90 minutes incorporating Modern massage with Organic Products. Relaxation.,265.45,Scheduled,ST000267,Staff Member
SA000809,BK027532,11227,Spa Treatment,Spa & Wellness,2025-01-31 13:45:00,2025-01-31 15:15:00,90,Luxurious 90-minute Swedish treatment featuring Essential Oils and Western methods. Improved Circulation.,283.11,Scheduled,ST000147,Staff Member
SA000810,BK027532,11227,Spa Treatment,Spa & Wellness,2025-01-31 15:15:00,2025-01-31 16:15:00,60,Premium Hot Stone experience for 60 minutes incorporating Modern massage with Essential Oils. Improved Circulation.,292.67,Scheduled,ST000147,Staff Member
SA000811,BK027532,11227,Massage Therapy,Spa & Wellness,2025-01-31 09:00:00,2025-01-31 10:00:00,60,60-minute Therapeutic massage using Trigger Point techniques. Focus on Tension Relief for Stress Reduction.,120.4,Scheduled,ST000641,Staff Member
SA000812,BK027545,401,Wellness Consultation,Spa & Wellness,2025-01-21 14:45:00,2025-01-21 15:30:00,45,Comprehensive 45-minute Nutrition Planning assessment targeting Work-Life Balance. Actionable Goals.,106.5,Scheduled,ST000021,Staff Member
SA000813,BK027545,401,Massage Therapy,Spa & Wellness,2025-01-21 11:30:00,2025-01-21 12:00:00,30,Specialized Sports Massage therapy session for 30 minutes with Myofascial Release approach. Faster Recovery.,190.92,Scheduled,ST000739,Staff Member
SA000814,BK027679,22725,Spa Treatment,Spa & Wellness,2025-01-12 09:00:00,2025-01-12 11:00:00,120,Luxurious 120-minute Hot Stone treatment featuring Essential Oils and Traditional methods. Stress Relief.,204.46,Scheduled,ST000483,Staff Member
SA000815,BK027689,35895,Massage Therapy,Spa & Wellness,2025-01-07 14:30:00,2025-01-07 15:30:00,60,Targeted 60-minute Sports Massage treatment employing Myofascial Release methods for Sport-Specific. Improved Mobility.,132.8,Scheduled,ST000267,Staff Member
SA000816,BK027689,35895,Spa Treatment,Spa & Wellness,2025-01-07 15:30:00,2025-01-07 16:30:00,60,Hot Stone massage for 60 minutes using Eastern techniques with Luxury Oils. Muscle Recovery.,249.06,Scheduled,ST000267,Staff Member
SA000817,BK027767,34880,Spa Treatment,Spa & Wellness,2025-01-11 09:00:00,2025-01-11 11:00:00,120,Luxurious 120-minute Hot Stone treatment featuring Essential Oils and Traditional methods. Improved Circulation.,120.18,Scheduled,ST000822,Staff Member
SA000818,BK027767,34880,Spa Treatment,Spa & Wellness,2025-01-11 13:00:00,2025-01-11 14:30:00,90,Luxurious 90-minute Aromatherapy treatment featuring Luxury Oils and Eastern methods. Stress Relief.,280.41,Scheduled,ST000822,Staff Member
SA000819,BK027855,41236,Spa Treatment,Spa & Wellness,2025-01-08 13:00:00,2025-01-08 15:00:00,120,Hot Stone massage for 120 minutes using Eastern techniques with Essential Oils. Muscle Recovery.,122.07,Scheduled,ST000176,Staff Member
SA000820,BK027855,41236,Wellness Consultation,Spa & Wellness,2025-01-08 15:00:00,2025-01-08 15:45:00,45,In-depth Nutrition Planning session for 45 minutes addressing Sleep Improvement. Actionable Goals.,106.3,Scheduled,ST000176,Staff Member
SA000821,BK027855,41236,Spa Treatment,Spa & Wellness,2025-01-08 09:00:00,2025-01-08 10:30:00,90,Premium Swedish experience for 90 minutes incorporating Modern massage with Organic Products. Relaxation.,234.51,Scheduled,ST000532,Staff Member
SA000822,BK027875,10044,Wellness Consultation,Spa & Wellness,2025-01-09 16:00:00,2025-01-09 17:00:00,60,60-minute Nutrition Planning consultation focusing on Stress Management. Actionable Goals.,175.62,Scheduled,ST000819,Staff Member
SA000823,BK027888,1226,Massage Therapy,Spa & Wellness,2025-01-12 15:15:00,2025-01-12 16:15:00,60,Specialized Relaxation therapy session for 60 minutes with Swedish approach. Stress Reduction.,112.88,Scheduled,ST000883,Staff Member
SA000824,BK027888,1226,Wellness Consultation,Spa & Wellness,2025-01-12 16:15:00,2025-01-12 17:00:00,45,In-depth Wellness Strategy session for 45 minutes addressing Diet Optimization. Actionable Goals.,117.87,Scheduled,ST000883,Staff Member
SA000825,BK027888,1226,Spa Treatment,Spa & Wellness,2025-01-12 13:00:00,2025-01-12 15:00:00,120,Swedish massage for 120 minutes using Modern techniques with Organic Products. Muscle Recovery.,141.75,Scheduled,ST000483,Staff Member
SA000826,BK027925,37835,Spa Treatment,Spa & Wellness,2025-02-02 14:00:00,2025-02-02 15:00:00,60,Premium Swedish experience for 60 minutes incorporating Eastern massage with Essential Oils. Relaxation.,197.68,Scheduled,ST000469,Staff Member
SA000827,BK027972,40995,Wellness Consultation,Spa & Wellness,2025-01-26 10:45:00,2025-01-26 11:30:00,45,In-depth Lifestyle Assessment session for 45 minutes addressing Sleep Improvement. Lifestyle Enhancement.,126.07,Scheduled,ST000654,Staff Member
SA000828,BK027972,40995,Wellness Consultation,Spa & Wellness,2025-01-26 14:30:00,2025-01-26 15:15:00,45,45-minute Nutrition Planning consultation focusing on Stress Management. Expert Guidance.,94.36,Scheduled,ST000654,Staff Member
SA000829,BK027972,40995,Spa Treatment,Spa & Wellness,2025-01-26 15:15:00,2025-01-26 16:15:00,60,Premium Deep Tissue experience for 60 minutes incorporating Modern massage with Organic Products. Relaxation.,130.04,Scheduled,ST000654,Staff Member
SA000830,BK027999,85,Massage Therapy,Spa & Wellness,2025-01-08 10:30:00,2025-01-08 12:00:00,90,Specialized Sports Massage therapy session for 90 minutes with Trigger Point approach. Faster Recovery.,174.47,Scheduled,ST000532,Staff Member
SA000831,BK028175,7615,Spa Treatment,Spa & Wellness,2025-02-01 11:00:00,2025-02-01 12:00:00,60,Aromatherapy massage for 60 minutes using Western techniques with Organic Products. Muscle Recovery.,288.36,Scheduled,ST000143,Staff Member
SA000832,BK028175,7615,Massage Therapy,Spa & Wellness,2025-02-01 14:30:00,2025-02-01 15:30:00,60,Specialized Sports Massage therapy session for 60 minutes with Trigger Point approach. Improved Mobility.,94.18,Scheduled,ST000143,Staff Member
SA000833,BK028175,7615,Spa Treatment,Spa & Wellness,2025-02-01 09:00:00,2025-02-01 11:00:00,120,Luxurious 120-minute Hot Stone treatment featuring Organic Products and Traditional methods. Muscle Recovery.,134.71,Scheduled,ST000283,Staff Member
SA000834,BK028220,42001,Spa Treatment,Spa & Wellness,2025-01-16 10:00:00,2025-01-16 11:00:00,60,Luxurious 60-minute Deep Tissue treatment featuring Herbal Products and Western methods. Muscle Recovery.,268.11,Scheduled,ST000583,Staff Member
SA000835,BK028232,17868,Wellness Consultation,Spa & Wellness,2025-01-08 15:45:00,2025-01-08 16:45:00,60,Comprehensive 60-minute Wellness Strategy assessment targeting Sleep Improvement. Actionable Goals.,160.28,Scheduled,ST000176,Staff Member
SA000836,BK028249,28713,Spa Treatment,Spa & Wellness,2025-01-31 10:00:00,2025-01-31 11:00:00,60,Deep Tissue massage for 60 minutes using Traditional techniques with Essential Oils. Stress Relief.,264.64,Scheduled,ST000641,Staff Member
SA000837,BK028283,23486,Massage Therapy,Spa & Wellness,2025-01-28 14:00:00,2025-01-28 15:30:00,90,Targeted 90-minute Sports Massage treatment employing Swedish methods for Full Body. Pain Relief.,138.16,Scheduled,ST000650,Staff Member
SA000838,BK028283,23486,Massage Therapy,Spa & Wellness,2025-01-28 15:30:00,2025-01-28 16:30:00,60,Specialized Therapeutic therapy session for 60 minutes with Deep Tissue approach. Pain Relief.,119.13,Scheduled,ST000650,Staff Member
SA000839,BK028298,25993,Wellness Consultation,Spa & Wellness,2025-01-27 16:00:00,2025-01-27 17:00:00,60,60-minute Lifestyle Assessment consultation focusing on Stress Management. Actionable Goals.,136.63,Scheduled,ST000371,Staff Member
SA000840,BK028394,35023,Massage Therapy,Spa & Wellness,2025-01-26 09:00:00,2025-01-26 10:30:00,90,90-minute Therapeutic massage using Trigger Point techniques. Focus on Problem Areas for Pain Relief.,151.42,Scheduled,ST000179,Staff Member
SA000841,BK028538,33586,Massage Therapy,Spa & Wellness,2025-01-08 13:00:00,2025-01-08 14:30:00,90,Targeted 90-minute Sports Massage treatment employing Swedish methods for Tension Relief. Stress Reduction.,109.08,Scheduled,ST000532,Staff Member
SA000842,BK028538,33586,Massage Therapy,Spa & Wellness,2025-01-07 16:30:00,2025-01-07 17:00:00,30,30-minute Relaxation massage using Swedish techniques. Focus on Problem Areas for Stress Reduction.,114.71,Scheduled,ST000267,Staff Member
SA000843,BK028601,21033,Massage Therapy,Spa & Wellness,2025-01-14 10:30:00,2025-01-14 12:00:00,90,Specialized Therapeutic therapy session for 90 minutes with Swedish approach. Improved Mobility.,166.7,Scheduled,ST000879,Staff Member
SA000844,BK028635,35531,Wellness Consultation,Spa & Wellness,2025-01-31 16:15:00,2025-01-31 17:00:00,45,Comprehensive 45-minute Health Coaching assessment targeting Sleep Improvement. Lifestyle Enhancement.,161.62,Scheduled,ST000147,Staff Member
SA000845,BK028639,29467,Massage Therapy,Spa & Wellness,2025-01-08 14:30:00,2025-01-08 16:00:00,90,Specialized Relaxation therapy session for 90 minutes with Deep Tissue approach. Improved Mobility.,121.92,Scheduled,ST000532,Staff Member
SA000846,BK028665,36410,Massage Therapy,Spa & Wellness,2025-01-23 16:15:00,2025-01-23 16:45:00,30,Targeted 30-minute Recovery treatment employing Swedish methods for Problem Areas. Stress Reduction.,189.84,Scheduled,ST000252,Staff Member
SA000847,BK028665,36410,Wellness Consultation,Spa & Wellness,2025-01-23 10:00:00,2025-01-23 11:00:00,60,60-minute Wellness Strategy consultation focusing on Sleep Improvement. Expert Guidance.,121.96,Scheduled,ST000447,Staff Member
SA000848,BK028692,1222,Wellness Consultation,Spa & Wellness,2025-01-08 16:00:00,2025-01-08 17:00:00,60,60-minute Nutrition Planning consultation focusing on Sleep Improvement. Lifestyle Enhancement.,114.31,Scheduled,ST000532,Staff Member
SA000849,BK028697,9566,Spa Treatment,Spa & Wellness,2025-01-23 13:00:00,2025-01-23 15:00:00,120,Aromatherapy massage for 120 minutes using Traditional techniques with Essential Oils. Stress Relief.,167.4,Scheduled,ST000447,Staff Member
SA000850,BK028697,9566,Spa Treatment,Spa & Wellness,2025-01-23 15:00:00,2025-01-23 16:30:00,90,Aromatherapy massage for 90 minutes using Traditional techniques with Essential Oils. Stress Relief.,225.44,Scheduled,ST000447,Staff Member
SA000851,BK028824,26244,Massage Therapy,Spa & Wellness,2025-01-18 16:30:00,2025-01-18 17:00:00,30,30-minute Recovery massage using Deep Tissue techniques. Focus on Problem Areas for Stress Reduction.,107.79,Scheduled,ST000464,Staff Member
SA000852,BK028840,43078,Massage Therapy,Spa & Wellness,2025-01-08 09:00:00,2025-01-08 10:30:00,90,Targeted 90-minute Therapeutic treatment employing Deep Tissue methods for Sport-Specific. Pain Relief.,180.88,Scheduled,ST000798,Staff Member
SA000853,BK028849,49638,Wellness Consultation,Spa & Wellness,2025-01-18 09:00:00,2025-01-18 09:45:00,45,Comprehensive 45-minute Health Coaching assessment targeting Stress Management. Expert Guidance.,131.16,Scheduled,ST000995,Staff Member
SA000854,BK028870,45345,Massage Therapy,Spa & Wellness,2025-01-31 11:00:00,2025-01-31 12:00:00,60,Specialized Relaxation therapy session for 60 minutes with Trigger Point approach. Stress Reduction.,157.45,Scheduled,ST000641,Staff Member
SA000855,BK028870,45345,Spa Treatment,Spa & Wellness,2025-01-31 13:00:00,2025-01-31 14:00:00,60,Premium Deep Tissue experience for 60 minutes incorporating Western massage with Luxury Oils. Stress Relief.,138.26,Scheduled,ST000641,Staff Member
SA000856,BK028874,37440,Wellness Consultation,Spa & Wellness,2025-01-08 10:30:00,2025-01-08 11:30:00,60,Comprehensive 60-minute Health Coaching assessment targeting Work-Life Balance. Expert Guidance.,133.29,Scheduled,ST000798,Staff Member
SA000857,BK028939,30547,Massage Therapy,Spa & Wellness,2025-01-08 13:00:00,2025-01-08 14:30:00,90,90-minute Relaxation massage using Myofascial Release techniques. Focus on Sport-Specific for Improved Mobility.,178.72,Scheduled,ST000798,Staff Member
SA000858,BK028939,30547,Wellness Consultation,Spa & Wellness,2025-01-08 14:30:00,2025-01-08 15:30:00,60,60-minute Nutrition Planning consultation focusing on Diet Optimization. Actionable Goals.,107.24,Scheduled,ST000798,Staff Member
SA000859,BK028939,30547,Spa Treatment,Spa & Wellness,2025-01-08 09:00:00,2025-01-08 11:00:00,120,Deep Tissue massage for 120 minutes using Traditional techniques with Herbal Products. Muscle Recovery.,173.77,Scheduled,ST000927,Staff Member
SA000860,BK028973,489,Spa Treatment,Spa & Wellness,2025-01-08 13:00:00,2025-01-08 15:00:00,120,Luxurious 120-minute Hot Stone treatment featuring Essential Oils and Eastern methods. Improved Circulation.,156.0,Scheduled,ST000927,Staff Member
SA000861,BK028973,489,Wellness Consultation,Spa & Wellness,2025-01-08 15:30:00,2025-01-08 16:15:00,45,45-minute Wellness Strategy consultation focusing on Stress Management. Expert Guidance.,143.27,Scheduled,ST000798,Staff Member
SA000862,BK029026,6593,Spa Treatment,Spa & Wellness,2025-01-11 11:00:00,2025-01-11 12:00:00,60,Luxurious 60-minute Deep Tissue treatment featuring Herbal Products and Traditional methods. Relaxation.,237.7,Scheduled,ST000822,Staff Member
SA000863,BK029099,49152,Massage Therapy,Spa & Wellness,2025-01-08 11:00:00,2025-01-08 12:00:00,60,Specialized Relaxation therapy session for 60 minutes with Swedish approach. Stress Reduction.,137.8,Scheduled,ST000927,Staff Member
SA000864,BK029099,49152,Massage Therapy,Spa & Wellness,2025-01-08 15:00:00,2025-01-08 16:00:00,60,Targeted 60-minute Sports Massage treatment employing Deep Tissue methods for Sport-Specific. Faster Recovery.,107.21,Scheduled,ST000927,Staff Member
SA000865,BK029102,17344,Spa Treatment,Spa & Wellness,2025-02-03 11:00:00,2025-02-03 12:00:00,60,Luxurious 60-minute Hot Stone treatment featuring Organic Products and Traditional methods. Improved Circulation.,272.17,Scheduled,ST000858,Staff Member
